age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
35,107750,Self-Employed,697,1,36831,0.8,0,0,Tier 1,0.341819026,1,Good,High,Adult,145695
28,78172,Salaried,810,0,22488,0.8,1,1,Tier 1,0.287673336,1,Excellent,Medium,Young,166462
36,57408,Salaried,624,2,14873,0.72,1,4,Tier 3,0.25907539,1,Fair,Medium,Adult,69772
32,15000,Self-Employed,687,0,8002,0.75,0,1,Tier 2,0.533466667,1,Good,Low,Adult,19741
27,79311,Self-Employed,856,0,48229,0.85,3,2,Tier 1,0.608099759,1,Excellent,Medium,Young,153634
33,60189,Self-Employed,755,3,33997,0.9,0,0,Tier 3,0.564837429,0,Excellent,Medium,Adult,143231
42,86842,Self-Employed,606,1,33918,0.54,2,0,Tier 3,0.390571383,1,Fair,High,Adult,87165
30,73512,Self-Employed,632,2,42200,0.66,1,0,Tier 3,0.574055936,1,Fair,Medium,Adult,85943
32,45555,Self-Employed,548,1,10840,0.53,1,0,Tier 1,0.237954121,1,Poor,Medium,Adult,49005
37,91654,Self-Employed,639,3,53972,0.67,1,2,Tier 1,0.588866825,1,Fair,High,Adult,108144
40,93301,Self-Employed,631,1,27882,0.73,0,1,Tier 1,0.298839241,1,Fair,High,Adult,121383
41,37898,Salaried,772,3,13883,0.87,0,6,Tier 1,0.3663254,1,Excellent,Low,Adult,88369
38,78227,Self-Employed,808,0,42788,1,1,0,Tier 1,0.546972273,0,Excellent,Medium,Adult,185789
36,15000,Salaried,760,2,3225,0.89,0,1,Tier 2,0.215,1,Excellent,Low,Adult,35467
42,26244,Salaried,670,1,7247,0.74,2,4,Tier 2,0.276139308,1,Good,Low,Adult,30325
32,89135,Self-Employed,660,1,38947,0.95,0,0,Tier 1,0.436943961,0,Fair,High,Adult,130543
37,63244,Self-Employed,661,0,40031,0.67,0,0,Tier 2,0.63296123,1,Fair,Medium,Adult,78993
35,43467,Salaried,681,1,18228,0.66,0,0,Tier 2,0.419352612,1,Good,Medium,Adult,54117
37,56174,Self-Employed,641,1,21443,0.77,0,2,Tier 1,0.381724641,1,Fair,Medium,Adult,74555
37,33294,Self-Employed,794,0,20708,0.99,0,2,Tier 3,0.621973929,0,Excellent,Low,Adult,82637
21,90393,Self-Employed,594,0,44011,0.66,0,1,Tier 3,0.486885046,1,Fair,High,Young,112508
30,48083,Salaried,832,0,29282,1,0,1,Tier 1,0.608988624,0,Excellent,Medium,Adult,120206
35,47287,Self-Employed,829,1,18749,0.95,0,1,Tier 3,0.396493751,0,Excellent,Medium,Adult,114992
42,29299,Salaried,632,0,10665,0.59,0,1,Tier 2,0.364005597,1,Fair,Low,Adult,35040
34,60698,Self-Employed,665,0,32085,0.85,1,1,Tier 1,0.528600613,1,Fair,Medium,Adult,79524
31,67332,Self-Employed,714,3,26499,0.92,0,0,Tier 3,0.393557298,0,Good,Medium,Adult,96844
29,56354,Self-Employed,757,3,38401,0.93,0,4,Tier 2,0.681424566,0,Excellent,Medium,Young,136038
41,43723,Self-Employed,767,3,27347,0.82,2,1,Tier 3,0.625460284,1,Excellent,Medium,Adult,88527
37,39562,Self-Employed,724,1,21445,0.85,1,0,Tier 3,0.542060563,1,Good,Low,Adult,51844
24,68653,Self-Employed,598,2,23742,0.72,0,1,Tier 3,0.345826111,1,Fair,Medium,Young,88725
26,15000,Salaried,826,2,4780,0.9,0,2,Tier 2,0.318666667,0,Excellent,Low,Young,35710
33,25116,Salaried,692,1,12331,0.76,1,2,Tier 2,0.490961937,1,Good,Low,Adult,31194
35,67008,Salaried,900,3,29285,1,0,1,Tier 1,0.437037369,0,Excellent,Medium,Adult,167521
32,52237,Salaried,592,1,24018,0.73,0,0,Tier 3,0.459789038,1,Fair,Medium,Adult,67815
34,63566,Self-Employed,713,2,18866,0.8,2,3,Tier 3,0.296793884,1,Good,Medium,Adult,76064
30,15809,Salaried,622,1,4439,0.8,1,0,Tier 1,0.280789424,1,Fair,Low,Adult,20158
34,63807,Self-Employed,572,2,36181,0.7,0,1,Tier 1,0.567038099,1,Poor,Medium,Adult,81406
30,36504,Salaried,658,2,17675,0.69,1,1,Tier 2,0.484193513,1,Fair,Low,Adult,43596
46,63076,Salaried,775,3,36036,0.94,1,4,Tier 3,0.5713108,0,Excellent,Medium,Adult,145007
32,84973,Self-Employed,571,2,17008,0.52,1,2,Tier 3,0.200157697,1,Poor,High,Adult,90381
38,53531,Salaried,713,2,30372,0.74,1,1,Tier 3,0.567372177,1,Good,Medium,Adult,65715
29,40623,Self-Employed,782,2,16195,0.78,0,1,Tier 3,0.39866578,1,Excellent,Medium,Young,90362
24,125626,Self-Employed,621,1,57819,0.6,1,3,Tier 1,0.460247083,1,Fair,High,Young,141277
42,60147,Salaried,768,1,38411,0.82,2,2,Tier 2,0.638618717,1,Excellent,Medium,Adult,121938
36,80236,Self-Employed,693,3,44882,0.72,3,1,Tier 1,0.559374844,1,Good,High,Adult,85741
24,66777,Self-Employed,654,0,15806,0.61,2,1,Tier 1,0.236698264,1,Fair,Medium,Young,70590
28,37124,Salaried,752,3,25085,0.88,1,1,Tier 2,0.675708437,1,Excellent,Low,Young,82405
28,23130,Self-Employed,646,2,13332,0.81,2,1,Tier 1,0.576394293,1,Fair,Low,Young,27944
30,31878,Salaried,716,2,6614,0.83,1,0,Tier 3,0.207478512,1,Good,Low,Adult,41439
21,64602,Self-Employed,776,3,19726,0.88,0,2,Tier 3,0.305346584,1,Excellent,Medium,Young,151905
21,59544,Salaried,900,1,13623,0.92,0,0,Tier 2,0.228788795,0,Excellent,Medium,Young,143176
38,84950,Self-Employed,677,1,23848,0.69,1,2,Tier 2,0.280729841,1,Good,High,Adult,101092
40,59400,Salaried,721,0,17546,0.75,0,0,Tier 3,0.295387205,1,Good,Medium,Adult,78183
21,71407,Self-Employed,743,1,48609,0.76,1,1,Tier 2,0.680731581,1,Excellent,Medium,Young,88690
35,56938,Self-Employed,664,2,18705,0.8,2,0,Tier 2,0.328515227,1,Fair,Medium,Adult,68537
23,79655,Self-Employed,628,2,43786,0.84,1,2,Tier 2,0.549695562,1,Fair,Medium,Young,103778
30,65107,Self-Employed,691,2,40288,0.65,3,0,Tier 1,0.61879675,1,Good,Medium,Adult,65988
29,48548,Salaried,802,1,31278,1,0,0,Tier 3,0.644269589,0,Excellent,Medium,Young,121371
26,26281,Salaried,833,1,11209,0.72,0,0,Tier 2,0.426505841,1,Excellent,Low,Young,56505
33,77415,Self-Employed,650,3,41327,0.8,0,4,Tier 1,0.533837112,1,Fair,Medium,Adult,104604
21,67764,Salaried,551,2,25311,0.62,2,2,Tier 1,0.373516912,1,Poor,Medium,Young,72181
34,110244,Self-Employed,623,3,64727.125,0.63,2,4,Tier 1,0.587126057,1,Fair,High,Adult,117900
31,70611,Self-Employed,728,1,29116,1,0,2,Tier 3,0.412343686,0,Good,Medium,Adult,105916
40,46797,Salaried,623,0,32566,0.66,1,0,Tier 1,0.69589931,1,Fair,Medium,Adult,54612
33,75879,Self-Employed,866,2,18911,0.92,0,2,Tier 1,0.249225741,0,Excellent,Medium,Adult,182092
41,61201,Salaried,744,0,38204,0.72,1,0,Tier 3,0.624238166,1,Excellent,Medium,Adult,74574
30,15000,Salaried,801,3,8553,0.86,0,0,Tier 1,0.5702,1,Excellent,Low,Adult,34792
42,36823,Salaried,605,2,20310,0.67,2,3,Tier 1,0.551557451,1,Fair,Low,Adult,40572
29,42325,Salaried,866,3,12599,0.92,1,3,Tier 2,0.29767277,0,Excellent,Medium,Young,96335
44,56318,Salaried,670,2,12199,0.64,3,3,Tier 1,0.216609255,1,Good,Medium,Adult,56470
24,25507,Salaried,713,0,9939,0.94,0,0,Tier 1,0.389657741,0,Good,Low,Young,37098
33,21646,Salaried,752,2,8096,0.85,0,4,Tier 1,0.374018294,1,Excellent,Low,Adult,49995
33,38382,Self-Employed,726,1,23335,0.86,1,1,Tier 3,0.607967276,1,Good,Low,Adult,50665
26,15000,Salaried,591,3,7941,0.61,0,5,Tier 1,0.5294,1,Fair,Low,Young,18088
36,38270,Self-Employed,789,1,16954,0.93,0,1,Tier 2,0.443010191,0,Excellent,Low,Adult,92328
37,53727,Salaried,664,3,28798,0.88,0,2,Tier 3,0.536006105,1,Fair,Medium,Adult,75624
29,19937,Salaried,863,3,4639,0.95,1,0,Tier 3,0.232682951,0,Excellent,Low,Young,46104
35,86239,Salaried,642,0,59982,0.62,1,2,Tier 1,0.695532184,1,Fair,High,Adult,98529
33,45296,Self-Employed,573,2,20544,0.64,0,0,Tier 3,0.453549982,1,Poor,Medium,Adult,55586
44,15000,Salaried,879,0,6775,0.87,0,0,Tier 1,0.451666667,1,Excellent,Low,Adult,35109
43,50426,Salaried,735,2,18693,0.9,0,3,Tier 2,0.370701622,0,Good,Medium,Adult,71914
35,50205,Salaried,504.5,0,23676,0.47,1,3,Tier 1,0.471586495,1,Poor,Medium,Adult,51408
28,79700,Self-Employed,705,3,19432,0.74,2,1,Tier 2,0.243814304,1,Good,Medium,Young,92207
30,32512,Salaried,826,2,22539,0.86,0,1,Tier 2,0.693251722,1,Excellent,Low,Adult,75497
33,39408,Salaried,626,1,14185,0.76,1,2,Tier 1,0.359952294,1,Fair,Low,Adult,48962
23,80807,Salaried,775,0,32115,0.71,0,1,Tier 1,0.397428441,1,Excellent,High,Young,172567
42,90565,Self-Employed,750,3,20170,0.63,1,1,Tier 3,0.222712969,1,Excellent,High,Adult,104138
25,117447,Self-Employed,819,0,64727.125,1,1,3,Tier 3,0.551117738,0,Excellent,High,Young,278936
39,58125,Self-Employed,809,1,25660,0.82,0,0,Tier 2,0.441462366,1,Excellent,Medium,Adult,132551
29,110753,Self-Employed,762,1,23721,0.93,0,0,Tier 3,0.2141793,0,Excellent,High,Young,267412
39,130640.625,Self-Employed,728,2,64727.125,0.93,0,1,Tier 1,0.495459395,0,Good,High,Adult,192985
21,54040,Self-Employed,619,2,22480,0.69,2,2,Tier 1,0.415988157,1,Fair,Medium,Young,60254
34,66219,Salaried,620,0,22799,0.65,0,1,Tier 2,0.344296954,1,Fair,Medium,Adult,81717
30,52249,Salaried,699,2,17109,0.67,0,2,Tier 3,0.327451243,1,Good,Medium,Adult,65586
28,37042,Salaried,689,2,17149,0.65,0,1,Tier 2,0.462960963,1,Good,Low,Young,45851
36,84845,Self-Employed,678,0,46076,0.8,1,3,Tier 2,0.543060876,1,Good,High,Adult,108493
27,54989,Self-Employed,815,3,34862,1,0,0,Tier 2,0.633981342,0,Excellent,Medium,Young,137471
30,109543,Self-Employed,744,3,30279,0.77,4,3,Tier 3,0.276412003,1,Excellent,High,Adult,112529
33,78760,Salaried,644,0,33878,0.73,1,1,Tier 2,0.430142204,1,Fair,Medium,Adult,96417
36,59996,Self-Employed,717,3,12386,0.73,2,2,Tier 1,0.206447096,1,Good,Medium,Adult,68909
35,80820,Salaried,693,1,30208,0.62,2,1,Tier 2,0.373768869,1,Good,High,Adult,86175
49,45509,Salaried,842,2,18787,0.98,1,1,Tier 3,0.412819442,0,Excellent,Medium,Adult,107152
38,41699,Self-Employed,525,2,17647,0.53,0,1,Tier 3,0.423199597,1,Poor,Medium,Adult,47864
42,60396,Self-Employed,699,3,34080,0.69,1,1,Tier 1,0.56427578,1,Good,Medium,Adult,72231
36,40091,Salaried,774,3,24203,0.79,3,2,Tier 3,0.603701579,1,Excellent,Medium,Adult,74485
21,63958,Salaried,762,1,27393,1,0,4,Tier 2,0.428296695,0,Excellent,Medium,Young,159895
32,79352,Self-Employed,673,0,43815,0.74,1,0,Tier 1,0.552159996,1,Good,Medium,Adult,97485
23,39325,Self-Employed,716,1,10336,0.87,0,1,Tier 2,0.262835346,1,Good,Low,Young,55228
31,79180,Salaried,732,0,24695,0.89,1,1,Tier 3,0.311884314,1,Good,Medium,Adult,106588
38,49051,Salaried,900,3,31268,0.93,0,3,Tier 3,0.637458971,0,Excellent,Medium,Adult,118302
33,57746,Self-Employed,835,0,13499,1,0,5,Tier 1,0.233765109,0,Excellent,Medium,Adult,144365
25,16417,Self-Employed,752,2,9947,0.97,1,1,Tier 3,0.605896327,0,Excellent,Low,Young,38293
35,83472,Self-Employed,730,1,58201,0.75,0,2,Tier 2,0.697251773,1,Good,High,Adult,109260
42,50863,Self-Employed,624,1,25491,0.56,1,1,Tier 3,0.501169809,1,Fair,Medium,Adult,55673
31,53051,Self-Employed,715,3,34351,0.83,2,3,Tier 2,0.647509001,1,Good,Medium,Adult,64802
46,71923,Self-Employed,849,3,42888,0.99,0,3,Tier 3,0.596304381,0,Excellent,Medium,Adult,179286
33,40836,Self-Employed,790,1,16738,0.95,0,3,Tier 1,0.409883436,0,Excellent,Medium,Adult,99439
21,64509,Salaried,687,1,26730,0.73,0,1,Tier 1,0.414360787,1,Good,Medium,Young,83558
58,86949,Self-Employed,647,2,55964,0.58,1,2,Tier 1,0.643641675,1,Fair,High,Senior,96588
21,54946,Salaried,730,0,30470,0.93,1,0,Tier 1,0.554544462,0,Good,Medium,Young,75305
44,83108,Salaried,695,1,39695,0.78,1,1,Tier 3,0.477631516,1,Good,High,Adult,104607
46,102598,Self-Employed,676,2,60282,0.7,0,0,Tier 3,0.587555313,1,Good,High,Adult,131036
25,68773,Salaried,663,2,21444,0.66,1,3,Tier 3,0.311808413,1,Fair,Medium,Young,80307
26,66981,Salaried,773,3,21690,0.87,0,2,Tier 2,0.323823174,1,Excellent,Medium,Young,156357
47,55753,Self-Employed,617,0,17109,0.88,1,2,Tier 1,0.306871379,1,Fair,Medium,Adult,74601
48,54303,Salaried,757,1,27727,0.72,1,3,Tier 2,0.510597941,1,Excellent,Medium,Adult,110179
50,76273,Self-Employed,671,2,30756,0.68,0,2,Tier 1,0.403235745,1,Good,Medium,Senior,95842
47,72446,Self-Employed,682,2,26289,0.74,2,1,Tier 1,0.362877177,1,Good,Medium,Adult,83751
43,106845,Self-Employed,637,3,54801,0.54,0,2,Tier 1,0.512901867,1,Fair,High,Adult,123483
47,30664,Self-Employed,855,3,7170,1,0,1,Tier 1,0.23382468,0,Excellent,Low,Adult,76658
47,37549,Salaried,806,3,25487,0.87,1,2,Tier 1,0.678766412,1,Excellent,Low,Adult,82912
33,95521,Self-Employed,527,3,33851,0.59,2,4,Tier 1,0.354382806,1,Poor,High,Adult,99694
38,25371,Salaried,709,3,6196,0.72,2,1,Tier 2,0.244215837,1,Good,Low,Adult,28904
28,40498,Salaried,718,2,16226,0.75,0,0,Tier 3,0.400661761,1,Good,Medium,Young,53010
33,19601,Salaried,824,1,9480,0.8,2,6,Tier 3,0.483648793,1,Excellent,Low,Adult,39236
33,93257,Self-Employed,786,2,34757,1,0,1,Tier 2,0.372701245,0,Excellent,High,Adult,233142
43,109397,Self-Employed,743,0,32080,0.87,0,1,Tier 1,0.293243873,1,Excellent,High,Adult,153230
25,73598,Self-Employed,679,3,35482,0.81,2,3,Tier 2,0.482105492,1,Good,Medium,Young,89008
29,15000,Salaried,795,0,3132,0.86,1,2,Tier 3,0.2088,1,Excellent,Low,Young,32935
52,25715,Salaried,688,3,9078,0.76,1,1,Tier 1,0.353023527,1,Good,Low,Senior,31945
28,93678,Self-Employed,684,3,38896,0.86,0,0,Tier 2,0.415209548,1,Good,High,Young,130813
45,71101,Salaried,785,1,46781,0.78,2,2,Tier 2,0.657951365,1,Excellent,Medium,Adult,140343
25,96874,Self-Employed,802,3,32307,1,0,2,Tier 2,0.333495055,0,Excellent,High,Young,242184
21,55922,Salaried,709,2,32965,0.91,0,0,Tier 3,0.589481778,0,Good,Medium,Young,80263
26,72553,Salaried,754,1,30743,0.78,0,1,Tier 1,0.423731617,1,Excellent,Medium,Young,161413
30,55430,Self-Employed,751,2,35880,0.88,0,2,Tier 1,0.647302905,1,Excellent,Medium,Adult,130261
43,46294,Salaried,687,0,15858,0.85,0,2,Tier 3,0.34254979,1,Good,Medium,Adult,64263
44,54755,Salaried,711,0,35266,0.69,0,1,Tier 2,0.644069035,1,Good,Medium,Adult,69563
25,69279,Self-Employed,746,2,28859,0.92,0,0,Tier 3,0.416562017,0,Excellent,Medium,Young,99758
50,106696,Self-Employed,715,1,40589,0.78,1,0,Tier 1,0.38041726,1,Good,High,Senior,134738
38,45770,Salaried,842,2,13153,0.97,0,1,Tier 3,0.287371641,0,Excellent,Medium,Adult,112903
32,44381,Self-Employed,525,2,11619,0.51,1,0,Tier 3,0.261801221,1,Poor,Medium,Adult,46847
43,41618,Salaried,833,2,24923,0.81,0,3,Tier 3,0.598851459,1,Excellent,Medium,Adult,94258
41,31170,Salaried,764,0,10754,1,0,2,Tier 3,0.345011229,0,Excellent,Low,Adult,77924
35,38657,Self-Employed,725,1,24196,0.8,1,2,Tier 1,0.625915099,1,Good,Low,Adult,49394
36,72334,Self-Employed,702,2,39908,0.97,0,3,Tier 3,0.551718417,0,Good,Medium,Adult,106950
40,26338,Salaried,722,2,11519,0.79,1,3,Tier 3,0.437352874,1,Good,Low,Adult,33348
30,96996,Salaried,671,0,49939,0.71,0,1,Tier 2,0.514856283,1,Good,High,Adult,124598
40,66404,Self-Employed,649,0,22848,0.7,1,2,Tier 2,0.344075658,1,Fair,Medium,Adult,79922
47,86853,Self-Employed,643,3,59268,0.76,1,1,Tier 1,0.682394391,1,Fair,High,Adult,108107
21,73563,Salaried,620,2,45622,0.63,0,1,Tier 2,0.620175904,1,Fair,Medium,Young,89674
45,48067,Self-Employed,706,3,27042,0.69,1,3,Tier 1,0.562589719,1,Good,Medium,Adult,57315
21,25270,Salaried,836,0,10719,0.91,0,1,Tier 3,0.424178868,0,Excellent,Low,Young,60465
36,88344,Self-Employed,675,0,17740,0.72,1,1,Tier 1,0.20080594,1,Good,High,Adult,107017
36,50883,Salaried,843,3,34347,0.92,0,2,Tier 2,0.675019162,0,Excellent,Medium,Adult,121802
34,68140,Salaried,757,2,44259,0.88,1,2,Tier 2,0.649530379,1,Excellent,Medium,Adult,151400
32,48274,Salaried,609,0,27478,0.6,0,4,Tier 1,0.569209098,1,Fair,Medium,Adult,57913
29,121010,Self-Employed,656,1,64727.125,0.71,3,4,Tier 3,0.534890712,1,Fair,High,Young,127927
44,41857,Salaried,683,1,20972,0.61,1,1,Tier 3,0.501039253,1,Good,Medium,Adult,47427
36,63710,Salaried,763,0,30257,0.79,1,1,Tier 2,0.474917595,1,Excellent,Medium,Adult,134268
39,84520,Self-Employed,705,1,27073,0.57,3,3,Tier 2,0.320314718,1,Good,High,Adult,80734
26,27982,Self-Employed,718,0,16292,0.78,2,0,Tier 1,0.582231434,1,Good,Low,Young,33071
22,79817,Self-Employed,720,2,22936,0.78,1,1,Tier 2,0.28735733,1,Good,Medium,Young,100475
21,61243,Salaried,705,2,17968,0.79,1,1,Tier 3,0.293388632,1,Good,Medium,Young,77535
36,31778,Self-Employed,776,2,15968,0.95,0,0,Tier 1,0.502485997,0,Excellent,Low,Adult,77259
34,22668,Self-Employed,746,2,11207,0.78,1,3,Tier 1,0.494397388,1,Excellent,Low,Adult,28494
37,24408,Self-Employed,535,3,16688,0.62,0,2,Tier 2,0.683710259,1,Poor,Low,Adult,29672
42,130640.625,Self-Employed,744,2,30791,0.62,4,0,Tier 2,0.235692381,1,Excellent,High,Adult,128550
26,64718,Salaried,797,0,27251,0.96,0,1,Tier 2,0.421072963,0,Excellent,Medium,Young,158524
39,66879,Salaried,654,3,26528,0.65,0,1,Tier 3,0.396656649,1,Fair,Medium,Adult,82809
24,69086,Self-Employed,674,1,28346,0.79,1,2,Tier 3,0.410300206,1,Good,Medium,Young,87441
32,15000,Salaried,676,2,9392,0.59,2,1,Tier 1,0.626133333,1,Good,Low,Adult,15669
42,79505,Self-Employed,641,2,17976,0.81,0,3,Tier 1,0.226098987,1,Fair,Medium,Adult,107856
25,23779,Salaried,881,3,15244,0.93,0,2,Tier 1,0.641069852,0,Excellent,Low,Young,57231
21,33919,Salaried,589,3,12606,0.78,1,2,Tier 2,0.371650108,1,Fair,Low,Young,42746
34,28866,Self-Employed,887,1,14118,0.87,1,2,Tier 3,0.489087508,1,Excellent,Low,Adult,63905
36,94593,Self-Employed,630,2,44734,0.82,2,0,Tier 3,0.472910258,1,Fair,High,Adult,114625
46,85742,Salaried,597,3,21747,0.52,0,3,Tier 3,0.253632992,1,Fair,High,Adult,98016
30,78371,Salaried,779,3,18305,0.84,0,1,Tier 3,0.233568539,1,Excellent,Medium,Adult,179802
22,31285,Salaried,756,3,18567,0.94,0,1,Tier 2,0.593479303,0,Excellent,Low,Young,75933
37,89560,Salaried,686,0,50533,0.85,0,2,Tier 2,0.564236266,1,Good,High,Adult,123976
21,49243,Salaried,845,2,23555,0.87,0,2,Tier 1,0.478342099,1,Excellent,Medium,Young,115241
39,81715,Salaried,730,0,42826,0.9,1,3,Tier 3,0.524089824,0,Good,High,Adult,110580
36,52291,Salaried,718,1,33180,0.72,0,5,Tier 2,0.634526018,1,Good,Medium,Adult,67467
39,22966,Salaried,698,0,13635,0.64,0,0,Tier 2,0.593703736,1,Good,Low,Adult,28205
36,58843,Salaried,639,1,16128,0.71,0,1,Tier 2,0.274085278,1,Fair,Medium,Adult,75330
40,58744,Self-Employed,692,3,16312,0.8,0,3,Tier 1,0.277679423,1,Good,Medium,Adult,79505
30,60613,Salaried,577,2,38892,0.6,1,1,Tier 2,0.641644532,1,Poor,Medium,Adult,68019
40,93209,Self-Employed,891,2,29849,0.85,0,1,Tier 2,0.320237316,1,Excellent,High,Adult,215644
47,84601,Self-Employed,639,0,56194,0.7,1,1,Tier 2,0.664223827,1,Fair,High,Adult,101285
25,47990,Self-Employed,652,3,31375,0.99,0,4,Tier 2,0.653782038,0,Fair,Medium,Young,71687
36,34674,Self-Employed,776,3,16760,0.87,0,2,Tier 1,0.483359289,1,Excellent,Low,Adult,80973
21,74356,Salaried,731,3,50098,0.93,2,1,Tier 3,0.673758674,0,Good,Medium,Young,96302
28,53638,Salaried,688,2,31323,0.57,0,1,Tier 3,0.58397032,1,Good,Medium,Young,63189
22,87080,Self-Employed,550,0,23675,0.57,2,2,Tier 2,0.271876435,1,Poor,High,Young,89477
25,33506,Salaried,690,2,18535,0.85,2,0,Tier 2,0.553184504,1,Good,Low,Young,41396
22,116298,Self-Employed,680,1,23301,0.81,0,1,Tier 3,0.200355982,1,Good,High,Young,157942
38,57045,Self-Employed,827,0,13417,0.84,2,1,Tier 1,0.23520028,1,Excellent,Medium,Adult,117106
47,54265,Salaried,708,1,26903,0.84,1,0,Tier 3,0.495770755,1,Good,Medium,Adult,70614
43,65546,Salaried,759,3,30269,0.88,0,0,Tier 1,0.461797821,1,Excellent,Medium,Adult,154347
21,85368,Self-Employed,760,2,20043,0.73,2,1,Tier 1,0.234783525,1,Excellent,High,Young,162889
41,15050,Salaried,709,0,7274,0.74,0,3,Tier 2,0.483322259,1,Good,Low,Adult,19595
32,71186,Salaried,643,0,47362,0.67,0,0,Tier 1,0.665327452,1,Fair,Medium,Adult,88999
34,87974,Self-Employed,663,3,58415,0.76,1,1,Tier 1,0.664003001,1,Fair,High,Adult,109382
53,48690,Self-Employed,625,3,10893,0.65,0,2,Tier 2,0.223721503,1,Fair,Medium,Senior,60128
32,50302,Self-Employed,670,3,12606,0.57,1,1,Tier 3,0.250606338,1,Good,Medium,Adult,55548
29,37643,Salaried,710,2,15236,0.69,1,2,Tier 3,0.404749887,1,Good,Low,Young,44849
22,55473,Salaried,627,3,12246,0.89,1,1,Tier 1,0.220756043,1,Fair,Medium,Young,74269
27,68980,Self-Employed,785,2,15328,0.83,1,3,Tier 2,0.222209336,1,Excellent,Medium,Young,149174
35,61602,Self-Employed,698,2,42261,0.94,0,1,Tier 2,0.686032921,0,Good,Medium,Adult,89524
21,80369,Self-Employed,713,0,32347,0.8,0,2,Tier 3,0.402481056,1,Good,High,Young,108257
37,15000,Salaried,698,0,9689,0.76,1,0,Tier 3,0.645933333,1,Good,Low,Adult,18638
35,118058,Self-Employed,775,0,41222,0.95,1,2,Tier 3,0.349167358,0,Excellent,High,Adult,272696
26,51750,Salaried,686,0,33717,0.64,0,1,Tier 3,0.651536232,1,Good,Medium,Young,63814
23,93083,Salaried,642,0,23143,0.7,1,0,Tier 1,0.248627569,1,Fair,High,Young,111446
23,47613,Salaried,900,1,21089,0.81,1,1,Tier 2,0.442925252,1,Excellent,Medium,Young,102057
34,78195,Salaried,655,3,33455,0.69,0,0,Tier 3,0.427840655,1,Fair,Medium,Adult,99321
34,82033,Self-Employed,710,0,35143,0.77,0,4,Tier 2,0.428400766,1,Good,High,Adult,108633
39,111890,Self-Employed,783,1,32375,0.77,2,2,Tier 2,0.28934668,1,Excellent,High,Adult,220103
44,51334,Salaried,709,1,13861,0.93,1,0,Tier 3,0.270015974,0,Good,Medium,Adult,70418
41,79419,Self-Employed,789,2,55526,0.86,0,0,Tier 1,0.699152596,1,Excellent,Medium,Adult,184178
45,76580,Self-Employed,884,3,37729,1,0,1,Tier 3,0.492674328,0,Excellent,Medium,Adult,191449
33,87282,Self-Employed,776,1,37413,0.74,0,0,Tier 2,0.428645081,1,Excellent,High,Adult,189920
29,42728,Salaried,748,3,13119,0.94,0,1,Tier 1,0.307035199,0,Excellent,Medium,Young,62300
47,52660,Self-Employed,717,1,11067,0.92,0,1,Tier 3,0.210159514,0,Good,Medium,Adult,75914
37,76311,Salaried,871,3,42228,0.91,0,2,Tier 2,0.553367142,0,Excellent,Medium,Adult,182628
42,70296,Salaried,785,0,17380,0.84,1,2,Tier 2,0.247240241,1,Excellent,Medium,Adult,153225
36,17650,Salaried,674,0,4062,0.72,1,1,Tier 2,0.230141643,1,Good,Low,Adult,21442
45,65993,Self-Employed,836,2,22751,1,1,3,Tier 2,0.344748685,0,Excellent,Medium,Adult,156734
37,77297,Salaried,765,1,22719,0.91,1,0,Tier 3,0.293918263,0,Excellent,Medium,Adult,174591
29,69622,Salaried,622,3,21079,0.7,1,0,Tier 1,0.302763494,1,Fair,Medium,Young,83770
31,78324,Self-Employed,767,1,33990,0.83,2,0,Tier 1,0.4339666,1,Excellent,Medium,Adult,159136
41,60043,Salaried,635,3,21906,0.78,0,1,Tier 2,0.364838532,1,Fair,Medium,Adult,80050
24,34546,Self-Employed,769,2,18471,0.9,0,5,Tier 3,0.5346784,0,Excellent,Low,Young,81962
31,15000,Self-Employed,812,0,3120,1,1,1,Tier 2,0.208,0,Excellent,Low,Adult,35545
35,58101,Salaried,705,0,17817,0.82,1,1,Tier 3,0.306655651,1,Good,Medium,Adult,74758
37,36381,Salaried,694,3,13485,0.67,2,2,Tier 2,0.37066051,1,Good,Low,Adult,40011
42,21242,Self-Employed,756,1,8209,0.97,2,2,Tier 1,0.38645137,0,Excellent,Low,Adult,47099
35,58651,Self-Employed,593,3,40366,0.58,1,3,Tier 3,0.68824061,1,Fair,Medium,Adult,65141
40,29707,Salaried,718,1,13783,0.85,0,3,Tier 3,0.463964722,1,Good,Low,Adult,41291
42,75862,Salaried,609,3,43208,0.74,0,1,Tier 1,0.569560518,1,Fair,Medium,Adult,99168
38,94663,Self-Employed,637,0,22284,0.7,2,0,Tier 2,0.235403484,1,Fair,High,Adult,106538
28,92154,Salaried,635,1,33292,0.85,0,2,Tier 1,0.361264839,1,Fair,High,Young,128092
38,67501,Self-Employed,794,0,30989,0.94,0,0,Tier 1,0.459089495,0,Excellent,Medium,Adult,163617
26,65647,Self-Employed,799,0,45585,0.84,0,0,Tier 1,0.694395784,1,Excellent,Medium,Young,150867
33,120487,Self-Employed,770,3,64727.125,1,0,0,Tier 1,0.537212521,0,Excellent,High,Adult,301218
31,77908,Self-Employed,628,1,53230,0.67,1,1,Tier 2,0.683241772,1,Fair,Medium,Adult,91776
