customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit
CUST04325,31,55251,Self-Employed,858,3,28558,1.0,0,3,Tier 1,138127
CUST04326,31,90413,Self-Employed,779,0,43825,1.0,2,2,Tier 1,203428
CUST04327,40,79624,Salaried,714,2,27269,0.88,1,0,Tier 1,106043
CUST04328,40,52228,Salaried,763,1,32440,0.89,0,0,Tier 2,123577
CUST04329,36,54178,Salaried,648,2,28586,0.75,1,1,Tier 3,67233
CUST04330,32,98832,Salaried,725,1,33138,0.84,1,2,Tier 2,129310
CUST04331,40,15000,Salaried,828,2,4875,1.0,0,2,Tier 3,37500
CUST04332,31,151438,Self-Employed,693,3,98627,0.88,0,1,Tier 1,213451
CUST04333,46,34668,Salaried,699,2,9581,0.69,0,3,Tier 1,44034
CUST04334,23,76386,Salaried,710,3,41313,0.79,2,0,Tier 3,90986
CUST04335,31,34212,Self-Employed,752,2,7325,0.63,3,2,Tier 1,57011
CUST04336,31,62842,Salaried,760,3,26505,0.79,0,1,Tier 1,140331
CUST04337,33,61419,Self-Employed,785,1,31463,0.91,0,1,Tier 1,147004
CUST04338,43,53527,Salaried,659,2,23993,0.82,0,1,Tier 2,72907
CUST04339,28,59023,Salaried,773,1,28855,0.9,0,2,Tier 2,139991
CUST04340,39,71791,Salaried,794,2,33786,0.83,1,2,Tier 3,155312
CUST04341,45,23046,Salaried,851,1,5086,1.0,0,1,Tier 1,57615
CUST04342,30,74831,Self-Employed,584,3,44732,0.79,1,2,Tier 2,95064
CUST04343,41,15000,Salaried,758,1,6951,0.93,0,2,Tier 2,36212
CUST04344,28,15000,Self-Employed,759,2,3915,0.84,1,2,Tier 3,32561
CUST04345,25,59265,Salaried,817,2,29385,1.0,0,1,Tier 1,148162
CUST04346,37,55556,Self-Employed,782,1,32108,0.72,2,3,Tier 2,105884
CUST04347,32,15000,Self-Employed,701,2,8820,0.88,0,2,Tier 3,21168
CUST04348,49,82361,Self-Employed,900,1,48542,0.83,0,0,Tier 1,188335
CUST04349,37,48248,Self-Employed,699,3,25741,0.72,2,2,Tier 2,54865
CUST04350,44,22641,Self-Employed,733,3,12425,0.76,0,1,Tier 3,29803
CUST04351,36,65655,Salaried,866,1,44891,1.0,0,3,Tier 2,164137
CUST04352,23,67619,Salaried,728,2,23768,0.8,0,2,Tier 3,91225
CUST04353,40,43299,Self-Employed,709,2,30140,0.78,2,0,Tier 2,51199
CUST04354,44,57484,Self-Employed,717,0,36314,0.82,0,0,Tier 3,78322
CUST04355,47,81801,Self-Employed,729,0,41906,0.73,1,5,Tier 1,99706
CUST04356,35,23976,Self-Employed,702,1,8836,0.95,0,3,Tier 2,35145
CUST04357,23,59186,Salaried,651,1,20698,0.77,0,0,Tier 3,78649
CUST04358,30,70903,Salaried,882,3,47018,0.87,1,2,Tier 2,157069
CUST04359,32,25511,Salaried,650,1,10484,0.67,0,1,Tier 3,31957
CUST04360,36,28161,Self-Employed,812,0,12662,0.89,0,2,Tier 1,66591
CUST04361,49,80275,Self-Employed,821,1,45772,0.81,0,2,Tier 1,181401
CUST04362,43,47174,Salaried,702,3,21228,0.91,0,3,Tier 1,67554
CUST04363,28,74775,Self-Employed,567,0,45722,0.6,0,3,Tier 1,89759
CUST04364,25,15000,Self-Employed,667,3,9026,0.78,1,2,Tier 3,18848
CUST04365,39,64340,Self-Employed,740,0,41047,0.79,0,3,Tier 3,86348
CUST04366,44,78255,Salaried,751,2,17658,0.65,1,3,Tier 3,151309
CUST04367,34,64226,Self-Employed,791,0,15525,0.75,2,1,Tier 2,124710
CUST04368,32,38753,Salaried,709,0,22291,1.0,1,0,Tier 3,55223
CUST04369,32,36131,Salaried,737,2,19661,0.8,1,1,Tier 3,46093
CUST04370,25,18107,Self-Employed,735,1,12599,0.8,1,1,Tier 3,23022
CUST04371,36,121735,Self-Employed,793,3,62125,0.75,1,2,Tier 1,251423
CUST04372,36,110229,Self-Employed,715,3,24033,0.77,0,1,Tier 2,145982
CUST04373,33,73829,Self-Employed,757,2,49990,0.91,0,1,Tier 2,175891
CUST04374,34,47201,Self-Employed,763,3,10208,0.76,0,1,Tier 1,103578
CUST04375,48,79825,Self-Employed,650,1,37033,0.67,1,0,Tier 2,94259
CUST04376,30,34094,Self-Employed,789,1,13606,0.84,2,0,Tier 1,70002
CUST04377,42,59365,Salaried,744,1,31573,0.97,0,3,Tier 2,87492
CUST04378,24,63682,Salaried,763,0,24121,0.84,1,3,Tier 3,138884
CUST04379,29,59424,Salaried,662,1,36042,0.66,0,0,Tier 2,73965
CUST04380,35,18977,Salaried,750,2,5950,0.91,0,0,Tier 2,27240
CUST04381,38,54224,Self-Employed,807,3,16512,0.92,0,2,Tier 1,130089
CUST04382,44,66588,Self-Employed,608,2,22895,0.77,1,2,Tier 3,83362
CUST04383,27,69881,Self-Employed,871,2,26688,0.88,0,0,Tier 2,163971
CUST04384,32,116072,Salaried,643,2,62254,0.55,0,3,Tier 3,134741
CUST04385,29,28049,Salaried,756,2,16309,0.78,1,1,Tier 3,58976
CUST04386,31,20745,Self-Employed,776,2,6590,0.99,0,1,Tier 3,51652
CUST04387,27,36264,Salaried,756,3,13584,0.77,0,3,Tier 2,80226
CUST04388,36,63745,Salaried,683,3,16132,0.73,0,3,Tier 3,82706
CUST04389,30,53404,Self-Employed,801,0,33309,0.89,0,3,Tier 3,126161
CUST04390,50,67262,Salaried,690,0,41911,0.81,4,1,Tier 1,71068
CUST04391,35,26679,Salaried,787,1,18279,0.96,0,3,Tier 1,65452
CUST04392,36,45451,Salaried,739,2,18122,0.78,1,0,Tier 1,57292
CUST04393,25,33525,Salaried,784,1,23410,0.99,1,2,Tier 2,79176
CUST04394,34,19853,Salaried,740,1,7971,0.71,0,3,Tier 2,25512
CUST04395,35,25016,Salaried,884,0,15079,1.0,0,3,Tier 3,62540
CUST04396,29,129705,Self-Employed,810,1,71092,0.7,2,5,Tier 2,242975
CUST04397,37,34526,Salaried,618,2,17175,0.71,2,5,Tier 1,39078
CUST04398,38,38891,Self-Employed,754,3,23636,0.75,0,1,Tier 3,85020
CUST04399,40,68021,Salaried,612,0,17056,0.72,1,0,Tier 2,82746
CUST04400,21,81883,Self-Employed,794,1,46683,0.8,0,0,Tier 2,184480
CUST04401,28,16473,Self-Employed,645,1,3901,0.68,1,7,Tier 1,19503
CUST04402,37,66217,Self-Employed,896,3,14242,0.94,0,2,Tier 1,160744
CUST04403,27,69836,Salaried,747,0,25130,0.9,0,0,Tier 3,99591
CUST04404,21,71355,Self-Employed,715,2,31835,0.74,1,0,Tier 1,87505
CUST04405,28,68504,Salaried,614,0,46910,0.87,1,0,Tier 1,90987
CUST04406,48,56526,Self-Employed,828,0,24481,0.93,0,1,Tier 2,136399
CUST04407,42,83085,Self-Employed,725,1,17258,0.76,2,1,Tier 2,97027
CUST04408,38,54911,Self-Employed,843,0,18523,1.0,0,1,Tier 1,137276
CUST04409,33,22761,Self-Employed,799,1,8404,1.0,0,0,Tier 3,56901
CUST04410,43,70004,Self-Employed,676,3,21130,0.74,1,0,Tier 1,86085
CUST04411,42,51161,Self-Employed,696,2,33145,0.8,0,1,Tier 1,69071
CUST04412,40,81997,Self-Employed,767,2,46595,0.93,1,3,Tier 1,188001
CUST04413,40,61420,Salaried,603,1,31144,0.61,2,3,Tier 3,65024
CUST04414,56,38642,Salaried,727,2,26973,0.78,1,2,Tier 3,48709
CUST04415,23,36231,Self-Employed,679,1,12048,0.74,2,1,Tier 1,41780
CUST04416,35,107750,Self-Employed,697,1,36831,0.8,0,0,Tier 1,145695
CUST04417,28,78172,Salaried,810,0,22488,0.8,1,1,Tier 1,166462
CUST04418,36,57408,Salaried,624,2,14873,0.72,1,4,Tier 3,69772
CUST04419,32,15000,Self-Employed,687,0,8002,0.75,0,1,Tier 2,19741
CUST04420,27,79311,Self-Employed,856,0,48229,0.85,3,2,Tier 1,153634
CUST04421,33,60189,Self-Employed,755,3,33997,0.9,0,0,Tier 3,143231
CUST04422,42,86842,Self-Employed,606,1,33918,0.54,2,0,Tier 3,87165
CUST04423,30,73512,Self-Employed,632,2,42200,0.66,1,0,Tier 3,85943
CUST04424,32,45555,Self-Employed,548,1,10840,0.53,1,0,Tier 1,49005
CUST04425,37,91654,Self-Employed,639,3,53972,0.67,1,2,Tier 1,108144
CUST04426,40,93301,Self-Employed,631,1,27882,0.73,0,1,Tier 1,121383
CUST04427,41,37898,Salaried,772,3,13883,0.87,0,6,Tier 1,88369
CUST04428,38,78227,Self-Employed,808,0,42788,1.0,1,0,Tier 1,185789
CUST04429,36,15000,Salaried,760,2,3225,0.89,0,1,Tier 2,35467
CUST04430,42,26244,Salaried,670,1,7247,0.74,2,4,Tier 2,30325
CUST04431,32,89135,Self-Employed,660,1,38947,0.95,0,0,Tier 1,130543
CUST04432,37,63244,Self-Employed,661,0,40031,0.67,0,0,Tier 2,78993
CUST04433,35,43467,Salaried,681,1,18228,0.66,0,0,Tier 2,54117
CUST04434,37,56174,Self-Employed,641,1,21443,0.77,0,2,Tier 1,74555
CUST04435,37,33294,Self-Employed,794,0,20708,0.99,0,2,Tier 3,82637
CUST04436,21,90393,Self-Employed,594,0,44011,0.66,0,1,Tier 3,112508
CUST04437,30,48083,Salaried,832,0,29282,1.0,0,1,Tier 1,120206
CUST04438,35,47287,Self-Employed,829,1,18749,0.95,0,1,Tier 3,114992
CUST04439,42,29299,Salaried,632,0,10665,0.59,0,1,Tier 2,35040
CUST04440,34,60698,Self-Employed,665,0,32085,0.85,1,1,Tier 1,79524
CUST04441,31,67332,Self-Employed,714,3,26499,0.92,0,0,Tier 3,96844
CUST04442,29,56354,Self-Employed,757,3,38401,0.93,0,4,Tier 2,136038
CUST04443,41,43723,Self-Employed,767,3,27347,0.82,2,1,Tier 3,88527
CUST04444,37,39562,Self-Employed,724,1,21445,0.85,1,0,Tier 3,51844
CUST04445,24,68653,Self-Employed,598,2,23742,0.72,0,1,Tier 3,88725
CUST04446,26,15000,Salaried,826,2,4780,0.9,0,2,Tier 2,35710
CUST04447,33,25116,Salaried,692,1,12331,0.76,1,2,Tier 2,31194
CUST04448,35,67008,Salaried,900,3,29285,1.0,0,1,Tier 1,167521
CUST04449,32,52237,Salaried,592,1,24018,0.73,0,0,Tier 3,67815
CUST04450,34,63566,Self-Employed,713,2,18866,0.8,2,3,Tier 3,76064
CUST04451,30,15809,Salaried,622,1,4439,0.8,1,0,Tier 1,20158
CUST04452,34,63807,Self-Employed,572,2,36181,0.7,0,1,Tier 1,81406
CUST04453,30,36504,Salaried,658,2,17675,0.69,1,1,Tier 2,43596
CUST04454,46,63076,Salaried,775,3,36036,0.94,1,4,Tier 3,145007
CUST04455,32,84973,Self-Employed,571,2,17008,0.52,1,2,Tier 3,90381
CUST04456,38,53531,Salaried,713,2,30372,0.74,1,1,Tier 3,65715
CUST04457,29,40623,Self-Employed,782,2,16195,0.78,0,1,Tier 3,90362
CUST04458,24,125626,Self-Employed,621,1,57819,0.6,1,3,Tier 1,141277
CUST04459,42,60147,Salaried,768,1,38411,0.82,2,2,Tier 2,121938
CUST04460,36,80236,Self-Employed,693,3,44882,0.72,3,1,Tier 1,85741
CUST04461,24,66777,Self-Employed,654,0,15806,0.61,2,1,Tier 1,70590
CUST04462,28,37124,Salaried,752,3,25085,0.88,1,1,Tier 2,82405
CUST04463,28,23130,Self-Employed,646,2,13332,0.81,2,1,Tier 1,27944
CUST04464,30,31878,Salaried,716,2,6614,0.83,1,0,Tier 3,41439
CUST04465,21,64602,Self-Employed,776,3,19726,0.88,0,2,Tier 3,151905
CUST04466,21,59544,Salaried,900,1,13623,0.92,0,0,Tier 2,143176
CUST04467,38,84950,Self-Employed,677,1,23848,0.69,1,2,Tier 2,101092
CUST04468,40,59400,Salaried,721,0,17546,0.75,0,0,Tier 3,78183
CUST04469,21,71407,Self-Employed,743,1,48609,0.76,1,1,Tier 2,88690
CUST04470,35,56938,Self-Employed,664,2,18705,0.8,2,0,Tier 2,68537
CUST04471,23,79655,Self-Employed,628,2,43786,0.84,1,2,Tier 2,103778
CUST04472,30,65107,Self-Employed,691,2,40288,0.65,3,0,Tier 1,65988
CUST04473,29,48548,Salaried,802,1,31278,1.0,0,0,Tier 3,121371
CUST04474,26,26281,Salaried,833,1,11209,0.72,0,0,Tier 2,56505
CUST04475,33,77415,Self-Employed,650,3,41327,0.8,0,4,Tier 1,104604
CUST04476,21,67764,Salaried,551,2,25311,0.62,2,2,Tier 1,72181
CUST04477,34,110244,Self-Employed,623,3,64874,0.63,2,4,Tier 1,117900
CUST04478,31,70611,Self-Employed,728,1,29116,1.0,0,2,Tier 3,105916
CUST04479,40,46797,Salaried,623,0,32566,0.66,1,0,Tier 1,54612
CUST04480,33,75879,Self-Employed,866,2,18911,0.92,0,2,Tier 1,182092
CUST04481,41,61201,Salaried,744,0,38204,0.72,1,0,Tier 3,74574
CUST04482,30,15000,Salaried,801,3,8553,0.86,0,0,Tier 1,34792
CUST04483,42,36823,Salaried,605,2,20310,0.67,2,3,Tier 1,40572
CUST04484,29,42325,Salaried,866,3,12599,0.92,1,3,Tier 2,96335
CUST04485,44,56318,Salaried,670,2,12199,0.64,3,3,Tier 1,56470
CUST04486,24,25507,Salaried,713,0,9939,0.94,0,0,Tier 1,37098
CUST04487,33,21646,Salaried,752,2,8096,0.85,0,4,Tier 1,49995
CUST04488,33,38382,Self-Employed,726,1,23335,0.86,1,1,Tier 3,50665
CUST04489,26,15000,Salaried,591,3,7941,0.61,0,5,Tier 1,18088
CUST04490,36,38270,Self-Employed,789,1,16954,0.93,0,1,Tier 2,92328
CUST04491,37,53727,Salaried,664,3,28798,0.88,0,2,Tier 3,75624
CUST04492,29,19937,Salaried,863,3,4639,0.95,1,0,Tier 3,46104
CUST04493,35,86239,Salaried,642,0,59982,0.62,1,2,Tier 1,98529
CUST04494,33,45296,Self-Employed,573,2,20544,0.64,0,0,Tier 3,55586
CUST04495,44,15000,Salaried,879,0,6775,0.87,0,0,Tier 1,35109
CUST04496,43,50426,Salaried,735,2,18693,0.9,0,3,Tier 2,71914
CUST04497,35,50205,Salaried,499,0,23676,0.47,1,3,Tier 1,51408
CUST04498,28,79700,Self-Employed,705,3,19432,0.74,2,1,Tier 2,92207
CUST04499,30,32512,Salaried,826,2,22539,0.86,0,1,Tier 2,75497
CUST04500,33,39408,Salaried,626,1,14185,0.76,1,2,Tier 1,48962
CUST04501,23,80807,Salaried,775,0,32115,0.71,0,1,Tier 1,172567
CUST04502,42,90565,Self-Employed,750,3,20170,0.63,1,1,Tier 3,104138
CUST04503,25,117447,Self-Employed,819,0,71261,1.0,1,3,Tier 3,278936
CUST04504,39,58125,Self-Employed,809,1,25660,0.82,0,0,Tier 2,132551
CUST04505,29,110753,Self-Employed,762,1,23721,0.93,0,0,Tier 3,267412
CUST04506,39,133366,Self-Employed,728,2,86688,0.93,0,1,Tier 1,192985
CUST04507,21,54040,Self-Employed,619,2,22480,0.69,2,2,Tier 1,60254
CUST04508,34,66219,Salaried,620,0,22799,0.65,0,1,Tier 2,81717
CUST04509,30,52249,Salaried,699,2,17109,0.67,0,2,Tier 3,65586
CUST04510,28,37042,Salaried,689,2,17149,0.65,0,1,Tier 2,45851
CUST04511,36,84845,Self-Employed,678,0,46076,0.8,1,3,Tier 2,108493
CUST04512,27,54989,Self-Employed,815,3,34862,1.0,0,0,Tier 2,137471
CUST04513,30,109543,Self-Employed,744,3,30279,0.77,4,3,Tier 3,112529
CUST04514,33,78760,Salaried,644,0,33878,0.73,1,1,Tier 2,96417
CUST04515,36,59996,Self-Employed,717,3,12386,0.73,2,2,Tier 1,68909
CUST04516,35,80820,Salaried,693,1,30208,0.62,2,1,Tier 2,86175
CUST04517,49,45509,Salaried,842,2,18787,0.98,1,1,Tier 3,107152
CUST04518,38,41699,Self-Employed,525,2,17647,0.53,0,1,Tier 3,47864
CUST04519,42,60396,Self-Employed,699,3,34080,0.69,1,1,Tier 1,72231
CUST04520,36,40091,Salaried,774,3,24203,0.79,3,2,Tier 3,74485
CUST04521,21,63958,Salaried,762,1,27393,1.0,0,4,Tier 2,159895
CUST04522,32,79352,Self-Employed,673,0,43815,0.74,1,0,Tier 1,97485
CUST04523,23,39325,Self-Employed,716,1,10336,0.87,0,1,Tier 2,55228
CUST04524,31,79180,Salaried,732,0,24695,0.89,1,1,Tier 3,106588
CUST04525,38,49051,Salaried,900,3,31268,0.93,0,3,Tier 3,118302
CUST04526,33,57746,Self-Employed,835,0,13499,1.0,0,5,Tier 1,144365
CUST04527,25,16417,Self-Employed,752,2,9947,0.97,1,1,Tier 3,38293
CUST04528,35,83472,Self-Employed,730,1,58201,0.75,0,2,Tier 2,109260
CUST04529,42,50863,Self-Employed,624,1,25491,0.56,1,1,Tier 3,55673
CUST04530,31,53051,Self-Employed,715,3,34351,0.83,2,3,Tier 2,64802
CUST04531,46,71923,Self-Employed,849,3,42888,0.99,0,3,Tier 3,179286
CUST04532,33,40836,Self-Employed,790,1,16738,0.95,0,3,Tier 1,99439
CUST04533,21,64509,Salaried,687,1,26730,0.73,0,1,Tier 1,83558
CUST04534,58,86949,Self-Employed,647,2,55964,0.58,1,2,Tier 1,96588
CUST04535,21,54946,Salaried,730,0,30470,0.93,1,0,Tier 1,75305
CUST04536,44,83108,Salaried,695,1,39695,0.78,1,1,Tier 3,104607
CUST04537,46,102598,Self-Employed,676,2,60282,0.7,0,0,Tier 3,131036
CUST04538,25,68773,Salaried,663,2,21444,0.66,1,3,Tier 3,80307
CUST04539,26,66981,Salaried,773,3,21690,0.87,0,2,Tier 2,156357
CUST04540,47,55753,Self-Employed,617,0,17109,0.88,1,2,Tier 1,74601
CUST04541,48,54303,Salaried,757,1,27727,0.72,1,3,Tier 2,110179
CUST04542,50,76273,Self-Employed,671,2,30756,0.68,0,2,Tier 1,95842
CUST04543,47,72446,Self-Employed,682,2,26289,0.74,2,1,Tier 1,83751
CUST04544,43,106845,Self-Employed,637,3,54801,0.54,0,2,Tier 1,123483
CUST04545,47,30664,Self-Employed,855,3,7170,1.0,0,1,Tier 1,76658
CUST04546,47,37549,Salaried,806,3,25487,0.87,1,2,Tier 1,82912
CUST04547,33,95521,Self-Employed,527,3,33851,0.59,2,4,Tier 1,99694
CUST04548,38,25371,Salaried,709,3,6196,0.72,2,1,Tier 2,28904
CUST04549,28,40498,Salaried,718,2,16226,0.75,0,0,Tier 3,53010
CUST04550,33,19601,Salaried,824,1,9480,0.8,2,6,Tier 3,39236
CUST04551,33,93257,Self-Employed,786,2,34757,1.0,0,1,Tier 2,233142
CUST04552,43,109397,Self-Employed,743,0,32080,0.87,0,1,Tier 1,153230
CUST04553,25,73598,Self-Employed,679,3,35482,0.81,2,3,Tier 2,89008
CUST04554,29,15000,Salaried,795,0,3132,0.86,1,2,Tier 3,32935
CUST04555,52,25715,Salaried,688,3,9078,0.76,1,1,Tier 1,31945
CUST04556,28,93678,Self-Employed,684,3,38896,0.86,0,0,Tier 2,130813
CUST04557,45,71101,Salaried,785,1,46781,0.78,2,2,Tier 2,140343
CUST04558,25,96874,Self-Employed,802,3,32307,1.0,0,2,Tier 2,242184
CUST04559,21,55922,Salaried,709,2,32965,0.91,0,0,Tier 3,80263
CUST04560,26,72553,Salaried,754,1,30743,0.78,0,1,Tier 1,161413
CUST04561,30,55430,Self-Employed,751,2,35880,0.88,0,2,Tier 1,130261
CUST04562,43,46294,Salaried,687,0,15858,0.85,0,2,Tier 3,64263
CUST04563,44,54755,Salaried,711,0,35266,0.69,0,1,Tier 2,69563
CUST04564,25,69279,Self-Employed,746,2,28859,0.92,0,0,Tier 3,99758
CUST04565,50,106696,Self-Employed,715,1,40589,0.78,1,0,Tier 1,134738
CUST04566,38,45770,Salaried,842,2,13153,0.97,0,1,Tier 3,112903
CUST04567,32,44381,Self-Employed,525,2,11619,0.51,1,0,Tier 3,46847
CUST04568,43,41618,Salaried,833,2,24923,0.81,0,3,Tier 3,94258
CUST04569,41,31170,Salaried,764,0,10754,1.0,0,2,Tier 3,77924
CUST04570,35,38657,Self-Employed,725,1,24196,0.8,1,2,Tier 1,49394
CUST04571,36,72334,Self-Employed,702,2,39908,0.97,0,3,Tier 3,106950
CUST04572,40,26338,Salaried,722,2,11519,0.79,1,3,Tier 3,33348
CUST04573,30,96996,Salaried,671,0,49939,0.71,0,1,Tier 2,124598
CUST04574,40,66404,Self-Employed,649,0,22848,0.7,1,2,Tier 2,79922
CUST04575,47,86853,Self-Employed,643,3,59268,0.76,1,1,Tier 1,108107
CUST04576,21,73563,Salaried,620,2,45622,0.63,0,1,Tier 2,89674
CUST04577,45,48067,Self-Employed,706,3,27042,0.69,1,3,Tier 1,57315
CUST04578,21,25270,Salaried,836,0,10719,0.91,0,1,Tier 3,60465
CUST04579,36,88344,Self-Employed,675,0,17740,0.72,1,1,Tier 1,107017
CUST04580,36,50883,Salaried,843,3,34347,0.92,0,2,Tier 2,121802
CUST04581,34,68140,Salaried,757,2,44259,0.88,1,2,Tier 2,151400
CUST04582,32,48274,Salaried,609,0,27478,0.6,0,4,Tier 1,57913
CUST04583,29,121010,Self-Employed,656,1,82592,0.71,3,4,Tier 3,127927
CUST04584,44,41857,Salaried,683,1,20972,0.61,1,1,Tier 3,47427
CUST04585,36,63710,Salaried,763,0,30257,0.79,1,1,Tier 2,134268
CUST04586,39,84520,Self-Employed,705,1,27073,0.57,3,3,Tier 2,80734
CUST04587,26,27982,Self-Employed,718,0,16292,0.78,2,0,Tier 1,33071
CUST04588,22,79817,Self-Employed,720,2,22936,0.78,1,1,Tier 2,100475
CUST04589,21,61243,Salaried,705,2,17968,0.79,1,1,Tier 3,77535
CUST04590,36,31778,Self-Employed,776,2,15968,0.95,0,0,Tier 1,77259
CUST04591,34,22668,Self-Employed,746,2,11207,0.78,1,3,Tier 1,28494
CUST04592,37,24408,Self-Employed,535,3,16688,0.62,0,2,Tier 2,29672
CUST04593,42,140110,Self-Employed,744,2,30791,0.62,4,0,Tier 2,128550
CUST04594,26,64718,Salaried,797,0,27251,0.96,0,1,Tier 2,158524
CUST04595,39,66879,Salaried,654,3,26528,0.65,0,1,Tier 3,82809
CUST04596,24,69086,Self-Employed,674,1,28346,0.79,1,2,Tier 3,87441
CUST04597,32,15000,Salaried,676,2,9392,0.59,2,1,Tier 1,15669
CUST04598,42,79505,Self-Employed,641,2,17976,0.81,0,3,Tier 1,107856
CUST04599,25,23779,Salaried,881,3,15244,0.93,0,2,Tier 1,57231
CUST04600,21,33919,Salaried,589,3,12606,0.78,1,2,Tier 2,42746
CUST04601,34,28866,Self-Employed,887,1,14118,0.87,1,2,Tier 3,63905
CUST04602,36,94593,Self-Employed,630,2,44734,0.82,2,0,Tier 3,114625
CUST04603,46,85742,Salaried,597,3,21747,0.52,0,3,Tier 3,98016
CUST04604,30,78371,Salaried,779,3,18305,0.84,0,1,Tier 3,179802
CUST04605,22,31285,Salaried,756,3,18567,0.94,0,1,Tier 2,75933
CUST04606,37,89560,Salaried,686,0,50533,0.85,0,2,Tier 2,123976
CUST04607,21,49243,Salaried,845,2,23555,0.87,0,2,Tier 1,115241
CUST04608,39,81715,Salaried,730,0,42826,0.9,1,3,Tier 3,110580
CUST04609,36,52291,Salaried,718,1,33180,0.72,0,5,Tier 2,67467
CUST04610,39,22966,Salaried,698,0,13635,0.64,0,0,Tier 2,28205
CUST04611,36,58843,Salaried,639,1,16128,0.71,0,1,Tier 2,75330
CUST04612,40,58744,Self-Employed,692,3,16312,0.8,0,3,Tier 1,79505
CUST04613,30,60613,Salaried,577,2,38892,0.6,1,1,Tier 2,68019
CUST04614,40,93209,Self-Employed,891,2,29849,0.85,0,1,Tier 2,215644
CUST04615,47,84601,Self-Employed,639,0,56194,0.7,1,1,Tier 2,101285
CUST04616,25,47990,Self-Employed,652,3,31375,0.99,0,4,Tier 2,71687
CUST04617,36,34674,Self-Employed,776,3,16760,0.87,0,2,Tier 1,80973
CUST04618,21,74356,Salaried,731,3,50098,0.93,2,1,Tier 3,96302
CUST04619,28,53638,Salaried,688,2,31323,0.57,0,1,Tier 3,63189
CUST04620,22,87080,Self-Employed,550,0,23675,0.57,2,2,Tier 2,89477
CUST04621,25,33506,Salaried,690,2,18535,0.85,2,0,Tier 2,41396
CUST04622,22,116298,Self-Employed,680,1,23301,0.81,0,1,Tier 3,157942
CUST04623,38,57045,Self-Employed,827,0,13417,0.84,2,1,Tier 1,117106
CUST04624,47,54265,Salaried,708,1,26903,0.84,1,0,Tier 3,70614
CUST04625,43,65546,Salaried,759,3,30269,0.88,0,0,Tier 1,154347
CUST04626,21,85368,Self-Employed,760,2,20043,0.73,2,1,Tier 1,162889
CUST04627,41,15050,Salaried,709,0,7274,0.74,0,3,Tier 2,19595
CUST04628,32,71186,Salaried,643,0,47362,0.67,0,0,Tier 1,88999
CUST04629,34,87974,Self-Employed,663,3,58415,0.76,1,1,Tier 1,109382
CUST04630,53,48690,Self-Employed,625,3,10893,0.65,0,2,Tier 2,60128
CUST04631,32,50302,Self-Employed,670,3,12606,0.57,1,1,Tier 3,55548
CUST04632,29,37643,Salaried,710,2,15236,0.69,1,2,Tier 3,44849
CUST04633,22,55473,Salaried,627,3,12246,0.89,1,1,Tier 1,74269
CUST04634,27,68980,Self-Employed,785,2,15328,0.83,1,3,Tier 2,149174
CUST04635,35,61602,Self-Employed,698,2,42261,0.94,0,1,Tier 2,89524
CUST04636,21,80369,Self-Employed,713,0,32347,0.8,0,2,Tier 3,108257
CUST04637,37,15000,Salaried,698,0,9689,0.76,1,0,Tier 3,18638
CUST04638,35,118058,Self-Employed,775,0,41222,0.95,1,2,Tier 3,272696
CUST04639,26,51750,Salaried,686,0,33717,0.64,0,1,Tier 3,63814
CUST04640,23,93083,Salaried,642,0,23143,0.7,1,0,Tier 1,111446
CUST04641,23,47613,Salaried,900,1,21089,0.81,1,1,Tier 2,102057
CUST04642,34,78195,Salaried,655,3,33455,0.69,0,0,Tier 3,99321
CUST04643,34,82033,Self-Employed,710,0,35143,0.77,0,4,Tier 2,108633
CUST04644,39,111890,Self-Employed,783,1,32375,0.77,2,2,Tier 2,220103
CUST04645,44,51334,Salaried,709,1,13861,0.93,1,0,Tier 3,70418
CUST04646,41,79419,Self-Employed,789,2,55526,0.86,0,0,Tier 1,184178
CUST04647,45,76580,Self-Employed,884,3,37729,1.0,0,1,Tier 3,191449
CUST04648,33,87282,Self-Employed,776,1,37413,0.74,0,0,Tier 2,189920
CUST04649,29,42728,Salaried,748,3,13119,0.94,0,1,Tier 1,62300
CUST04650,47,52660,Self-Employed,717,1,11067,0.92,0,1,Tier 3,75914
CUST04651,37,76311,Salaried,871,3,42228,0.91,0,2,Tier 2,182628
CUST04652,42,70296,Salaried,785,0,17380,0.84,1,2,Tier 2,153225
CUST04653,36,17650,Salaried,674,0,4062,0.72,1,1,Tier 2,21442
CUST04654,45,65993,Self-Employed,836,2,22751,1.0,1,3,Tier 2,156734
CUST04655,37,77297,Salaried,765,1,22719,0.91,1,0,Tier 3,174591
CUST04656,29,69622,Salaried,622,3,21079,0.7,1,0,Tier 1,83770
CUST04657,31,78324,Self-Employed,767,1,33990,0.83,2,0,Tier 1,159136
CUST04658,41,60043,Salaried,635,3,21906,0.78,0,1,Tier 2,80050
CUST04659,24,34546,Self-Employed,769,2,18471,0.9,0,5,Tier 3,81962
CUST04660,31,15000,Self-Employed,812,0,3120,1.0,1,1,Tier 2,35545
CUST04661,35,58101,Salaried,705,0,17817,0.82,1,1,Tier 3,74758
CUST04662,37,36381,Salaried,694,3,13485,0.67,2,2,Tier 2,40011
CUST04663,42,21242,Self-Employed,756,1,8209,0.97,2,2,Tier 1,47099
