customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
CUST04762,31,76067.0,Salaried,727.0,0,32729.0,0.82,1,1,Tier 2,98149,0.4302654239026122,1,Good,Medium,Adult
CUST04763,21,63139.0,Self-Employed,724.0,2,38651.0,0.85,0,1,Tier 2,87740,0.6121573037266982,1,Good,Medium,Young
CUST04764,42,71507.0,Self-Employed,685.0,1,31674.0,0.76,2,0,Tier 2,83816,0.4429496412938593,1,Good,Medium,Adult
CUST04765,42,35077.0,Salaried,785.0,2,12692.0,0.75,1,1,Tier 2,72258,0.3618325398409214,1,Excellent,Low,Adult
CUST04766,38,76249.0,Self-Employed,690.0,3,19069.0,1.0,0,2,Tier 3,114374,0.2500885257511573,0,Good,Medium,Adult
CUST04767,27,69200.0,Salaried,780.0,2,36933.0,0.86,0,2,Tier 2,161181,0.5337138728323699,1,Excellent,Medium,Young
CUST04768,28,44123.0,Self-Employed,765.0,3,25931.0,0.9,0,1,Tier 2,105042,0.5876980259728486,0,Excellent,Medium,Young
CUST04769,29,62548.0,Self-Employed,832.0,3,29600.0,0.82,1,2,Tier 3,134845,0.4732365543262774,1,Excellent,Medium,Young
CUST04770,45,97372.0,Self-Employed,717.0,0,58536.0,0.69,0,1,Tier 2,123165,0.6011584439058456,1,Good,High,Adult
CUST04771,32,74268.0,Self-Employed,727.0,3,30156.0,0.79,0,2,Tier 2,99643,0.406042979479722,1,Good,Medium,Adult
CUST04772,25,66669.0,Self-Employed,666.0,3,29136.0,0.91,1,1,Tier 2,90467,0.4370247041353552,0,Fair,Medium,Young
CUST04773,25,74892.0,Salaried,763.0,0,25057.0,0.94,0,4,Tier 1,181157,0.3345751215083053,0,Excellent,Medium,Young
CUST04774,44,24107.0,Salaried,864.0,2,16320.0,0.81,0,1,Tier 3,54632,0.6769817895217157,1,Excellent,Low,Adult
CUST04775,31,33849.0,Salaried,634.0,3,6917.0,0.6,1,1,Tier 1,38048,0.2043487252208337,1,Fair,Low,Adult
CUST04776,34,96625.0,Self-Employed,689.0,1,21110.0,0.63,0,1,Tier 1,118378,0.2184734799482535,1,Good,High,Adult
CUST04777,32,33577.0,Self-Employed,598.0,3,19678.0,0.43,2,2,Tier 1,30889,0.5860559311433422,1,Fair,Low,Adult
CUST04778,36,31814.0,Salaried,556.0,2,12650.0,0.55,3,0,Tier 1,29760,0.3976236876846671,1,Poor,Low,Adult
CUST04779,30,23270.0,Salaried,818.0,3,11223.0,0.68,1,3,Tier 1,46047,0.4822948001718951,1,Excellent,Low,Adult
CUST04780,42,31244.0,Self-Employed,558.0,2,7104.0,0.69,1,2,Tier 2,37348,0.2273716553578287,1,Poor,Low,Adult
CUST04781,28,27482.0,Salaried,715.0,3,16756.0,1.0,2,2,Tier 2,37100,0.6097081726220799,0,Good,Low,Young
CUST04782,44,72200.0,Self-Employed,758.0,2,37372.0,0.91,2,1,Tier 1,154216,0.517617728531856,0,Excellent,Medium,Adult
CUST04783,36,62069.0,Salaried,749.0,2,32733.0,0.81,1,0,Tier 1,79704,0.5273647070196072,1,Excellent,Medium,Adult
CUST04784,46,65717.0,Self-Employed,805.0,1,30967.0,0.82,0,0,Tier 1,149694,0.4712174931904986,1,Excellent,Medium,Adult
CUST04785,33,100047.0,Self-Employed,745.0,0,64727.125,0.83,1,2,Tier 3,129622,0.646967175427549,1,Excellent,High,Adult
CUST04786,49,28718.0,Salaried,711.0,3,10745.0,0.69,1,1,Tier 2,34266,0.3741555818650324,1,Good,Low,Adult
CUST04787,21,32839.0,Salaried,794.0,1,7369.0,0.98,1,2,Tier 1,77081,0.2243978196656414,0,Excellent,Low,Young
CUST04788,36,45614.0,Salaried,669.0,3,14932.0,0.77,0,3,Tier 3,60422,0.3273556364274126,1,Fair,Medium,Adult
CUST04789,39,25602.0,Salaried,782.0,2,11950.0,0.74,0,1,Tier 1,55776,0.4667604093430201,1,Excellent,Low,Adult
CUST04790,28,110717.0,Self-Employed,679.0,3,31505.0,0.91,0,1,Tier 1,158211,0.2845543141522982,0,Good,High,Young
CUST04791,35,51575.0,Salaried,796.0,2,21962.0,0.89,0,3,Tier 2,121856,0.4258264663111973,1,Excellent,Medium,Adult
CUST04792,38,27983.0,Self-Employed,699.0,0,15534.0,0.94,1,3,Tier 3,38692,0.5551227531000965,0,Good,Low,Adult
CUST04793,26,83800.0,Self-Employed,631.0,3,45295.0,0.63,1,0,Tier 1,95854,0.5405131264916467,1,Fair,High,Young
CUST04794,30,15000.0,Salaried,892.0,1,5308.0,1.0,0,2,Tier 3,37500,0.3538666666666666,0,Excellent,Low,Adult
CUST04795,24,42101.0,Salaried,781.0,2,21983.0,0.78,1,4,Tier 3,88401,0.5221491175981569,1,Excellent,Medium,Young
CUST04796,38,68527.0,Salaried,700.0,3,15132.0,0.71,1,2,Tier 1,82499,0.2208180717089614,1,Good,Medium,Adult
CUST04797,43,18586.0,Salaried,782.0,3,12898.0,0.8,0,1,Tier 2,41870,0.6939631981061014,1,Excellent,Low,Adult
CUST04798,35,46438.0,Salaried,732.0,0,10831.0,0.71,2,1,Tier 2,52625,0.2332357121323054,1,Good,Medium,Adult
CUST04799,31,15000.0,Salaried,720.0,2,8145.0,0.81,1,1,Tier 3,19256,0.543,1,Good,Low,Adult
CUST04800,34,55184.0,Salaried,739.0,1,11283.0,0.6,2,1,Tier 2,57817,0.2044614380979994,1,Good,Medium,Adult
CUST04801,26,47367.0,Self-Employed,734.0,2,31106.0,0.82,2,5,Tier 3,57557,0.6567019232799206,1,Good,Medium,Young
CUST04802,35,61133.0,Self-Employed,834.0,3,42320.0,0.97,1,1,Tier 2,142647,0.6922611355569005,0,Excellent,Medium,Adult
CUST04803,25,79622.0,Self-Employed,816.0,0,39257.0,0.82,2,1,Tier 1,161336,0.4930421240360704,1,Excellent,Medium,Young
CUST04804,46,97242.0,Self-Employed,681.0,0,23424.0,0.58,0,2,Tier 1,114923,0.240883568828284,1,Good,High,Adult
CUST04805,29,48407.0,Self-Employed,792.0,3,24542.0,1.0,0,0,Tier 3,121016,0.5069927902989237,0,Excellent,Medium,Young
CUST04806,34,25169.0,Salaried,738.0,2,13687.0,0.72,0,4,Tier 2,32462,0.5438038857324486,1,Good,Low,Adult
CUST04807,45,35939.0,Salaried,847.0,2,20837.0,0.81,1,5,Tier 2,76619,0.5797879740671694,1,Excellent,Low,Adult
CUST04808,22,73312.0,Self-Employed,756.0,1,47458.0,0.76,1,1,Tier 3,151802,0.6473428633784374,1,Excellent,Medium,Young
CUST04809,27,38096.0,Salaried,835.0,1,21359.0,0.97,0,3,Tier 1,93907,0.560662536749265,0,Excellent,Low,Young
CUST04810,25,58772.0,Salaried,813.0,0,36571.0,0.81,2,2,Tier 3,118316,0.622252092833322,1,Excellent,Medium,Young
CUST04811,33,73768.0,Salaried,721.0,0,14918.0,0.84,0,2,Tier 3,101812,0.2022286086107797,1,Good,Medium,Adult
CUST04812,40,60531.0,Salaried,747.0,0,34673.0,0.74,3,1,Tier 1,65343,0.5728139300523699,1,Excellent,Medium,Adult
CUST04813,35,107301.0,Self-Employed,831.0,3,64727.125,0.93,0,1,Tier 2,258196,0.6032294666405719,0,Excellent,High,Adult
CUST04814,32,111547.0,Self-Employed,765.0,1,63628.0,0.87,1,3,Tier 1,247236,0.5704142648390365,1,Excellent,High,Adult
CUST04815,33,95679.0,Self-Employed,534.0,1,25099.0,0.52,3,1,Tier 3,87620,0.2623250661064601,1,Poor,High,Adult
CUST04816,40,53428.0,Salaried,712.0,2,29124.0,0.8,4,0,Tier 2,56257,0.5451074343041102,1,Good,Medium,Adult
CUST04817,29,30308.0,Self-Employed,636.0,3,11505.0,0.82,0,3,Tier 2,41371,0.3796027451497954,1,Fair,Low,Young
CUST04818,41,87103.0,Self-Employed,580.0,0,20315.0,0.63,0,1,Tier 1,106778,0.2332296246971975,1,Fair,High,Adult
CUST04819,29,60133.0,Salaried,740.0,1,41299.0,0.74,1,2,Tier 2,73861,0.686794272695525,1,Excellent,Medium,Young
CUST04820,33,63849.0,Salaried,701.0,2,31080.0,0.81,1,0,Tier 2,81883,0.4867734811821642,1,Good,Medium,Adult
CUST04821,43,70869.0,Salaried,715.0,0,34071.0,0.78,4,1,Tier 1,73165,0.4807602760022012,1,Good,Medium,Adult
CUST04822,36,63333.0,Salaried,738.0,1,16394.0,0.86,0,4,Tier 2,88345,0.2588539939683893,1,Good,Medium,Adult
CUST04823,28,70265.0,Salaried,553.0,3,45022.0,0.64,1,1,Tier 2,81256,0.6407457482388103,1,Poor,Medium,Young
CUST04824,33,55236.0,Self-Employed,665.0,0,13764.0,0.81,0,1,Tier 3,75135,0.2491853139257006,1,Fair,Medium,Adult
CUST04825,23,38246.0,Self-Employed,560.0,2,16350.0,0.71,2,2,Tier 2,43304,0.427495685823354,1,Poor,Low,Young
CUST04826,36,48030.0,Salaried,689.0,1,23374.0,0.92,1,0,Tier 3,65728,0.4866541744742869,0,Good,Medium,Adult
CUST04827,42,54927.0,Salaried,643.0,3,12924.0,0.59,0,1,Tier 2,65625,0.2352941176470588,1,Fair,Medium,Adult
CUST04828,33,61325.0,Salaried,757.0,0,27407.0,0.96,1,2,Tier 1,142733,0.4469139828781084,0,Excellent,Medium,Adult
CUST04829,40,94043.0,Salaried,822.0,2,27974.0,1.0,0,1,Tier 3,235107,0.2974596727029125,0,Excellent,High,Adult
CUST04830,36,85600.0,Salaried,808.0,3,44065.0,0.92,1,1,Tier 3,194985,0.5147780373831776,0,Excellent,High,Adult
CUST04831,41,49921.0,Salaried,654.0,1,23064.0,0.78,0,1,Tier 3,66755,0.4620099757617035,1,Fair,Medium,Adult
CUST04832,29,75998.0,Self-Employed,611.0,2,35688.0,0.84,0,3,Tier 3,105055,0.469591305034343,1,Fair,Medium,Young
CUST04833,28,25478.0,Self-Employed,694.0,1,6340.0,0.97,0,2,Tier 3,37559,0.2488421383154093,0,Good,Low,Young
CUST04834,40,56601.0,Salaried,723.0,2,23204.0,0.9,1,1,Tier 3,76223,0.4099574212469744,0,Good,Medium,Adult
CUST04835,31,24240.0,Salaried,633.0,0,15253.0,0.69,1,3,Tier 1,28898,0.6292491749174918,1,Fair,Low,Adult
CUST04836,48,75522.0,Salaried,692.0,0,48881.0,0.65,1,0,Tier 2,87741,0.6472418632981118,1,Good,Medium,Adult
CUST04837,49,30530.0,Self-Employed,683.0,2,20651.0,0.82,2,0,Tier 3,37036,0.6764166393711104,1,Good,Low,Adult
CUST04838,33,77038.0,Self-Employed,723.0,2,46541.0,0.79,1,0,Tier 1,97766,0.6041304291388665,1,Good,Medium,Adult
CUST04839,41,72787.0,Self-Employed,693.0,0,49981.0,0.7,0,1,Tier 1,92532,0.6866748183054666,1,Good,Medium,Adult
CUST04840,37,62582.0,Salaried,841.0,1,16151.0,1.0,1,5,Tier 2,148632,0.2580774024479882,0,Excellent,Medium,Adult
CUST04841,37,71192.0,Self-Employed,776.0,0,49239.0,0.78,2,4,Tier 3,140296,0.6916367007528936,1,Excellent,Medium,Adult
CUST04842,27,37725.0,Salaried,900.0,1,9416.0,1.0,1,0,Tier 2,89596,0.2495957587806494,0,Excellent,Low,Young
CUST04843,39,28191.0,Salaried,730.0,3,9138.0,0.84,0,1,Tier 2,38878,0.3241460040438438,1,Good,Low,Adult
CUST04844,44,83892.0,Self-Employed,795.0,2,29043.0,0.98,0,1,Tier 3,207939,0.3461951079959948,0,Excellent,High,Adult
CUST04845,40,23855.0,Salaried,749.0,1,15396.0,1.0,1,2,Tier 2,33993,0.6453992873611403,0,Excellent,Low,Adult
CUST04846,37,22000.0,Salaried,706.0,2,8314.0,0.85,0,0,Tier 2,30575,0.3779090909090909,1,Good,Low,Adult
CUST04847,27,53891.0,Self-Employed,557.0,1,33674.0,0.62,0,0,Tier 1,65666,0.6248538717039951,1,Poor,Medium,Young
CUST04848,30,64122.0,Self-Employed,809.0,3,23762.0,1.0,0,1,Tier 2,160304,0.3705748417079941,0,Excellent,Medium,Adult
CUST04849,40,62158.0,Salaried,755.0,3,31235.0,0.92,0,5,Tier 2,149088,0.5025097332604009,0,Excellent,Medium,Adult
CUST04850,35,87815.0,Salaried,794.0,0,37956.0,0.87,0,2,Tier 1,205274,0.4322268405169959,1,Excellent,High,Adult
CUST04851,42,56047.0,Salaried,882.0,3,20329.0,0.95,0,3,Tier 3,136910,0.3627134369368566,0,Excellent,Medium,Adult
CUST04852,36,112691.0,Self-Employed,745.0,0,56949.0,0.72,1,3,Tier 2,137194,0.5053553522464084,1,Excellent,High,Adult
CUST04853,24,75241.0,Salaried,849.0,0,27966.0,1.0,0,3,Tier 3,188102,0.3716856501109767,0,Excellent,Medium,Young
CUST04854,49,71709.0,Salaried,585.0,2,47427.0,0.75,0,1,Tier 3,94179,0.661381416558591,1,Fair,Medium,Adult
CUST04855,36,34642.0,Salaried,819.0,0,14988.0,0.84,2,2,Tier 3,70907,0.4326540038104035,1,Excellent,Low,Adult
CUST04856,29,32345.0,Self-Employed,690.0,3,13018.0,0.61,1,1,Tier 2,36699,0.4024733343638893,1,Good,Low,Young
CUST04857,34,46118.0,Salaried,686.0,1,10757.0,0.86,0,2,Tier 1,64169,0.2332494904375731,1,Good,Medium,Adult
CUST04858,34,67206.0,Self-Employed,620.0,1,41916.0,0.66,0,4,Tier 3,83740,0.6236943130077671,1,Fair,Medium,Adult
CUST04859,29,41269.0,Salaried,577.0,3,23438.0,0.71,1,1,Tier 1,49679,0.5679323463132133,1,Poor,Medium,Young
CUST04860,31,34422.0,Self-Employed,702.0,1,10315.0,0.77,1,2,Tier 2,43135,0.2996630062169543,1,Good,Low,Adult
CUST04861,37,30049.0,Salaried,761.0,3,11585.0,0.87,1,3,Tier 2,66367,0.3855369563047023,1,Excellent,Low,Adult
CUST04862,31,80591.0,Self-Employed,820.0,1,16457.0,0.97,0,5,Tier 3,197976,0.2042039433683662,0,Excellent,High,Adult
CUST04863,39,15000.0,Self-Employed,613.0,2,7146.0,0.53,1,0,Tier 1,16114,0.4764,1,Fair,Low,Adult
CUST04864,49,45390.0,Salaried,828.0,1,21075.0,1.0,2,1,Tier 3,102127,0.4643093192333113,0,Excellent,Medium,Adult
CUST04865,32,54223.0,Salaried,755.0,1,15422.0,0.79,2,0,Tier 2,107592,0.2844180513804105,1,Excellent,Medium,Adult
CUST04866,29,33597.0,Salaried,636.0,3,10749.0,0.78,2,0,Tier 1,39912,0.3199392802928832,1,Fair,Low,Young
CUST04867,31,36562.0,Salaried,766.0,3,16359.0,0.72,0,1,Tier 1,78669,0.4474317597505607,1,Excellent,Low,Adult
CUST04868,33,15000.0,Salaried,771.0,3,3140.0,0.65,1,2,Tier 3,29004,0.2093333333333333,1,Excellent,Low,Adult
CUST04869,46,77203.0,Salaried,638.0,1,26395.0,0.77,5,0,Tier 1,73573,0.341890859163504,1,Fair,Medium,Adult
CUST04870,26,100793.0,Salaried,775.0,3,43061.0,0.87,0,1,Tier 1,235392,0.4272221285208298,1,Excellent,High,Young
CUST04871,32,95263.0,Self-Employed,644.0,1,45306.0,0.71,3,0,Tier 1,100673,0.4755886335723208,1,Fair,High,Adult
CUST04872,36,114489.0,Self-Employed,797.0,0,51434.0,0.98,0,2,Tier 1,283440,0.4492483994095502,0,Excellent,High,Adult
CUST04873,27,60226.0,Self-Employed,751.0,0,32634.0,0.82,1,0,Tier 3,129818,0.5418589977750473,1,Excellent,Medium,Young
CUST04874,38,41998.0,Salaried,504.5,3,29144.0,0.72,1,3,Tier 2,51048,0.6939378065622173,1,Poor,Medium,Adult
CUST04875,34,15000.0,Salaried,707.0,2,8273.0,0.75,0,3,Tier 1,19631,0.5515333333333333,1,Good,Low,Adult
CUST04876,27,62947.0,Salaried,758.0,2,35342.0,1.0,0,2,Tier 2,157366,0.5614564633739495,0,Excellent,Medium,Young
CUST04877,34,47069.0,Salaried,721.0,3,13335.0,0.97,1,1,Tier 1,66004,0.2833074847564214,0,Good,Medium,Adult
CUST04878,33,45903.0,Self-Employed,741.0,1,23765.0,0.68,2,3,Tier 1,50963,0.5177221532361719,1,Excellent,Medium,Adult
CUST04879,36,62521.0,Salaried,692.0,3,18286.0,0.68,1,2,Tier 2,73923,0.2924777274835655,1,Good,Medium,Adult
CUST04880,32,52034.0,Salaried,679.0,3,13533.0,0.87,1,4,Tier 2,68894,0.2600799477264865,1,Good,Medium,Adult
CUST04881,35,95012.0,Self-Employed,702.0,2,41033.0,0.86,0,1,Tier 3,132450,0.4318717635667073,1,Good,High,Adult
CUST04882,35,67685.0,Self-Employed,817.0,0,14996.0,0.98,0,0,Tier 1,167740,0.221555736130605,0,Excellent,Medium,Adult
CUST04883,31,90586.0,Self-Employed,728.0,3,49515.0,0.83,3,0,Tier 2,103904,0.5466076435652308,1,Good,High,Adult
CUST04884,38,48509.0,Salaried,630.0,2,19778.0,0.74,0,3,Tier 1,63448,0.4077181553938444,1,Fair,Medium,Adult
CUST04885,34,72100.0,Self-Employed,900.0,3,25012.0,0.99,0,1,Tier 2,179670,0.3469070735090152,0,Excellent,Medium,Adult
CUST04886,38,52662.0,Salaried,795.0,1,31921.0,0.8,2,3,Tier 1,105199,0.6061486460825642,1,Excellent,Medium,Adult
CUST04887,35,54865.0,Salaried,717.0,0,18702.0,0.67,1,1,Tier 2,64496,0.3408730520368176,1,Good,Medium,Adult
CUST04888,34,49558.0,Self-Employed,707.0,0,33999.0,0.86,0,3,Tier 1,69004,0.6860446345695952,1,Good,Medium,Adult
CUST04889,25,15000.0,Salaried,706.0,0,5350.0,0.64,1,2,Tier 1,17380,0.3566666666666667,1,Good,Low,Young
CUST04890,41,64919.0,Self-Employed,743.0,3,25333.0,0.74,1,2,Tier 3,79845,0.3902247416010721,1,Excellent,Medium,Adult
CUST04891,32,48273.0,Salaried,758.0,1,32195.0,0.87,0,0,Tier 3,112621,0.6669359683466949,1,Excellent,Medium,Adult
CUST04892,37,64182.0,Salaried,724.0,3,33222.0,0.62,0,1,Tier 3,77972,0.5176217631111527,1,Good,Medium,Adult
CUST04893,48,108984.0,Self-Employed,743.0,0,45416.0,0.64,2,0,Tier 2,117574,0.4167217206195405,1,Excellent,High,Adult
CUST04894,57,30206.0,Salaried,723.0,2,9512.0,0.84,1,3,Tier 3,39389,0.3149043236443091,1,Good,Low,Senior
CUST04895,44,67376.0,Salaried,651.0,3,39543.0,0.72,1,3,Tier 2,81822,0.5869003799572549,1,Fair,Medium,Adult
CUST04896,23,73042.0,Self-Employed,633.0,1,18648.0,0.78,0,2,Tier 1,97784,0.2553051668902823,1,Fair,Medium,Young
CUST04897,30,114826.0,Self-Employed,753.0,0,39373.0,0.91,1,1,Tier 2,259411,0.3428927246442443,0,Excellent,High,Adult
CUST04898,25,54208.0,Salaried,626.0,3,22357.0,0.53,1,1,Tier 1,58118,0.4124298996458087,1,Fair,Medium,Young
CUST04899,22,55845.0,Salaried,679.0,0,18358.0,0.75,0,1,Tier 3,73456,0.3287313098755484,1,Good,Medium,Young
CUST04900,39,44503.0,Salaried,851.0,3,28725.0,0.75,2,2,Tier 3,86292,0.6454621036784037,1,Excellent,Medium,Adult
CUST04901,35,52207.0,Salaried,660.0,1,13043.0,0.58,1,3,Tier 1,57918,0.2498323979542973,1,Fair,Medium,Adult
CUST04902,30,49453.0,Self-Employed,813.0,1,22273.0,0.91,0,0,Tier 3,118209,0.4503872363658423,0,Excellent,Medium,Adult
CUST04903,34,113352.0,Self-Employed,599.0,0,42231.0,0.71,2,0,Tier 1,128502,0.3725651069235655,1,Fair,High,Adult
CUST04904,25,27378.0,Salaried,620.0,1,5490.0,0.88,0,2,Tier 3,38677,0.2005259697567389,1,Fair,Low,Young
CUST04905,33,75519.0,Salaried,646.0,1,20470.0,0.58,0,1,Tier 3,89772,0.2710576146400243,1,Fair,Medium,Adult
CUST04906,31,46945.0,Self-Employed,722.0,2,23028.0,0.82,1,1,Tier 3,60654,0.4905314730003195,1,Good,Medium,Adult
CUST04907,45,31345.0,Self-Employed,794.0,1,12402.0,0.85,1,2,Tier 2,68436,0.3956611899824533,1,Excellent,Low,Adult
CUST04908,28,41061.0,Salaried,813.0,1,11771.0,0.92,1,1,Tier 3,93282,0.2866710503884465,0,Excellent,Medium,Young
CUST04909,55,52570.0,Self-Employed,577.0,0,28316.0,0.72,2,0,Tier 3,60072,0.5386342020163591,1,Poor,Medium,Senior
CUST04910,29,60362.0,Self-Employed,649.0,0,25023.0,0.73,0,0,Tier 3,78328,0.41454888837348,1,Fair,Medium,Young
CUST04911,37,56921.0,Salaried,586.0,3,33595.0,0.64,2,2,Tier 3,61380,0.590203966901495,1,Fair,Medium,Adult
CUST04912,28,97047.0,Salaried,572.0,3,27113.0,0.7,1,3,Tier 1,116276,0.2793800941811699,1,Poor,High,Young
CUST04913,23,84588.0,Self-Employed,726.0,2,42620.0,0.63,0,0,Tier 3,103607,0.5038539745590391,1,Good,High,Young
CUST04914,25,60528.0,Self-Employed,892.0,2,41326.0,0.95,0,1,Tier 1,147282,0.6827583928099392,0,Excellent,Medium,Young
CUST04915,25,52747.0,Self-Employed,654.0,2,31894.0,0.69,2,2,Tier 3,58821,0.6046599806624073,1,Fair,Medium,Young
CUST04916,34,37126.0,Self-Employed,639.0,2,13141.0,0.67,0,2,Tier 1,46632,0.3539567957765447,1,Fair,Low,Adult
CUST04917,21,86437.0,Self-Employed,706.0,0,23194.0,0.7,2,0,Tier 2,97372,0.2683341624535789,1,Good,High,Young
CUST04918,41,72725.0,Salaried,644.0,1,34642.0,0.68,0,1,Tier 3,91899,0.4763423856995531,1,Fair,Medium,Adult
CUST04919,50,67212.0,Self-Employed,739.0,3,36987.0,0.97,0,3,Tier 1,99119,0.5503035172290662,0,Good,Medium,Senior
CUST04920,33,76621.0,Salaried,736.0,1,37837.0,0.98,0,4,Tier 2,113831,0.4938202320512653,0,Good,Medium,Adult
CUST04921,29,48432.0,Salaried,648.0,1,11111.0,0.61,0,2,Tier 2,58374,0.2294144367360422,1,Fair,Medium,Young
CUST04922,38,74135.0,Self-Employed,641.0,0,31449.0,0.59,2,2,Tier 1,77185,0.4242125851487152,1,Fair,Medium,Adult
CUST04923,30,103470.0,Salaried,805.0,1,41783.0,0.88,0,1,Tier 1,243746,0.4038175316516865,1,Excellent,High,Adult
CUST04924,33,49445.0,Self-Employed,761.0,1,14029.0,0.8,2,2,Tier 1,98828,0.2837293962989179,1,Excellent,Medium,Adult
CUST04925,44,33303.0,Salaried,748.0,2,17509.0,0.71,2,3,Tier 1,37727,0.5257484310722758,1,Excellent,Low,Adult
CUST04926,48,55868.0,Salaried,758.0,0,22805.0,0.8,3,0,Tier 1,104745,0.4081943151714756,1,Excellent,Medium,Adult
CUST04927,43,94746.0,Salaried,762.0,1,33432.0,0.78,0,0,Tier 2,211248,0.3528592236083845,1,Excellent,High,Adult
CUST04928,32,21829.0,Salaried,701.0,0,11707.0,0.82,1,2,Tier 2,28166,0.5363049154794082,1,Good,Low,Adult
CUST04929,35,58827.0,Self-Employed,804.0,1,33369.0,0.86,0,0,Tier 2,136603,0.5672395328675608,1,Excellent,Medium,Adult
CUST04930,36,31750.0,Self-Employed,675.0,0,7936.0,0.74,2,1,Tier 3,36705,0.2499527559055118,1,Good,Low,Adult
CUST04931,29,80705.0,Self-Employed,715.0,3,21012.0,0.64,0,3,Tier 2,99295,0.2603556161328294,1,Good,High,Young
CUST04932,21,70253.0,Self-Employed,815.0,1,24482.0,0.75,2,2,Tier 3,136004,0.3484833387898026,1,Excellent,Medium,Young
CUST04933,33,60740.0,Self-Employed,698.0,1,13124.0,0.74,0,0,Tier 2,79427,0.2160684886401053,1,Good,Medium,Adult
CUST04934,37,23116.0,Salaried,754.0,3,14455.0,0.87,1,3,Tier 1,51007,0.625324450596989,1,Excellent,Low,Adult
CUST04935,32,110367.0,Self-Employed,626.0,1,64727.125,0.61,0,1,Tier 3,133559,0.5864717261500267,1,Fair,High,Adult
CUST04936,26,65490.0,Self-Employed,713.0,1,37894.0,0.75,2,3,Tier 1,76252,0.5786226904870972,1,Good,Medium,Young
CUST04937,38,69750.0,Salaried,702.0,2,24701.0,0.9,0,1,Tier 3,99315,0.3541362007168459,0,Good,Medium,Adult
CUST04938,41,59731.0,Salaried,761.0,3,37132.0,0.81,0,2,Tier 1,134832,0.6216537476352313,1,Excellent,Medium,Adult
CUST04939,35,81333.0,Self-Employed,636.0,1,34087.0,0.75,2,1,Tier 2,94296,0.4191041766564617,1,Fair,High,Adult
CUST04940,35,26875.0,Salaried,760.0,2,15490.0,0.79,1,1,Tier 3,56732,0.5763720930232558,1,Excellent,Low,Adult
CUST04941,35,43962.0,Salaried,717.0,3,15807.0,0.71,2,3,Tier 1,49903,0.3595605295482462,1,Good,Medium,Adult
CUST04942,22,16472.0,Salaried,699.0,3,9969.0,0.89,0,3,Tier 1,23387,0.6052088392423507,1,Good,Low,Young
CUST04943,41,126481.0,Self-Employed,554.0,2,37944.0,0.42,0,1,Tier 2,135159,0.2999976281022446,1,Poor,High,Adult
CUST04944,21,74989.0,Self-Employed,793.0,0,35126.0,0.99,1,2,Tier 3,177401,0.4684153675872461,0,Excellent,Medium,Young
CUST04945,45,85009.0,Self-Employed,643.0,0,17508.0,0.74,1,1,Tier 3,104269,0.2059546636238516,1,Fair,High,Adult
CUST04946,35,42812.0,Salaried,781.0,3,17013.0,0.86,0,3,Tier 1,99538,0.3973885826403812,1,Excellent,Medium,Adult
CUST04947,50,50484.0,Salaried,734.0,1,33166.0,0.91,0,1,Tier 2,72165,0.6569606211869107,0,Good,Medium,Senior
CUST04948,27,64056.0,Self-Employed,754.0,1,16658.0,0.71,0,2,Tier 1,136704,0.2600537030098663,1,Excellent,Medium,Young
CUST04949,35,77980.0,Self-Employed,679.0,3,36954.0,0.78,3,0,Tier 2,86692,0.4738907412156963,1,Good,Medium,Adult
CUST04950,47,23912.0,Salaried,819.0,3,11373.0,0.94,0,0,Tier 3,58096,0.4756189360990298,0,Excellent,Low,Adult
CUST04951,37,58128.0,Salaried,631.0,2,31304.0,0.56,0,5,Tier 3,67993,0.5385356454720617,1,Fair,Medium,Adult
CUST04952,33,91832.0,Self-Employed,642.0,0,30364.0,0.62,0,1,Tier 3,111448,0.3306472689258646,1,Fair,High,Adult
CUST04953,32,15000.0,Salaried,655.0,3,7009.0,0.68,1,3,Tier 2,17803,0.4672666666666666,1,Fair,Low,Adult
CUST04954,41,79362.0,Self-Employed,692.0,0,34761.0,0.68,1,1,Tier 2,94332,0.4380055946170711,1,Good,Medium,Adult
CUST04955,29,126957.0,Self-Employed,725.0,1,64727.125,0.83,1,2,Tier 1,164666,0.5098350228817631,1,Good,High,Young
CUST04956,43,104798.0,Self-Employed,701.0,2,50068.0,0.82,2,3,Tier 2,127036,0.477757209107044,1,Good,High,Adult
CUST04957,31,79252.0,Self-Employed,702.0,3,23906.0,0.67,0,1,Tier 1,99223,0.3016453843436127,1,Good,Medium,Adult
CUST04958,25,91532.0,Self-Employed,767.0,0,41825.0,0.84,1,2,Tier 3,199397,0.4569440195778526,1,Excellent,High,Young
CUST04959,34,47326.0,Salaried,800.0,3,25930.0,1.0,1,1,Tier 2,112398,0.5479017876008959,0,Excellent,Medium,Adult
CUST04960,26,43512.0,Salaried,608.0,0,30243.0,0.67,1,0,Tier 2,51181,0.6950496414782129,1,Fair,Medium,Young
CUST04961,43,60112.0,Self-Employed,697.0,3,21592.0,0.81,0,2,Tier 3,81803,0.3591961671546446,1,Good,Medium,Adult
CUST04962,42,38462.0,Salaried,762.0,2,26563.0,0.82,1,2,Tier 2,82770,0.6906297124434507,1,Excellent,Low,Adult
