age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
46,67781.0,Salaried,793.0,3,15764.0,0.85,1,4,Tier 1,0.23257255,1,Excellent,Medium,Adult,148072
27,66268.0,Salaried,817.0,2,21084.0,0.92,0,0,Tier 1,0.318162612,0,Excellent,Medium,Young,159410
42,38284.0,Salaried,705.0,1,19849.0,0.83,1,2,Tier 2,0.518467245,1,Good,Low,Adult,49708
32,118077.0,Self-Employed,747.0,3,58317.0,0.83,0,3,Tier 3,0.493889581,1,Excellent,High,Adult,161676
41,44689.0,Salaried,829.0,2,19900.0,0.97,0,2,Tier 2,0.445299738,0,Excellent,Medium,Adult,109922
21,46041.0,Salaried,885.0,0,18840.0,1.0,0,0,Tier 1,0.409200495,0,Excellent,Medium,Young,115103
45,68778.0,Self-Employed,690.0,2,47669.0,0.62,0,1,Tier 2,0.693084998,1,Good,Medium,Adult,83814
35,116287.0,Self-Employed,621.0,2,64727.125,0.72,0,0,Tier 3,0.556615314,1,Fair,High,Adult,150225
30,99329.0,Self-Employed,673.0,1,33085.0,0.81,2,1,Tier 3,0.333085,1,Good,High,Adult,119574
42,41748.0,Salaried,686.0,2,27966.0,0.79,0,2,Tier 3,0.669876401,1,Good,Medium,Adult,55962
26,57762.0,Self-Employed,812.0,1,19536.0,0.85,2,3,Tier 2,0.338215436,1,Excellent,Medium,Young,119053
24,103395.0,Self-Employed,632.0,2,21513.0,0.56,1,1,Tier 1,0.208066154,1,Fair,High,Young,112843
39,49197.0,Salaried,605.0,1,11419.0,0.51,1,1,Tier 3,0.232107649,1,Fair,Medium,Adult,52139
23,38322.0,Self-Employed,718.0,1,18933.0,0.9,1,1,Tier 3,0.494050415,0,Good,Low,Young,51727
35,56322.0,Self-Employed,554.0,2,29149.0,0.58,1,5,Tier 2,0.517541991,1,Poor,Medium,Adult,62395
37,39886.0,Salaried,711.0,3,11950.0,0.76,3,4,Tier 3,0.299603871,1,Good,Low,Adult,43778
37,58128.0,Salaried,631.0,2,31304.0,0.56,0,5,Tier 3,0.538535645,1,Fair,Medium,Adult,67993
26,55682.0,Self-Employed,649.0,1,25704.0,0.72,1,0,Tier 3,0.46162135,1,Fair,Medium,Young,67466
25,15881.0,Salaried,697.0,2,3565.0,0.85,1,3,Tier 3,0.224482086,1,Good,Low,Young,20847
31,77908.0,Self-Employed,628.0,1,53230.0,0.67,1,1,Tier 2,0.683241772,1,Fair,Medium,Adult,91776
26,52339.0,Self-Employed,751.0,2,18685.0,0.82,1,0,Tier 1,0.356999561,1,Excellent,Medium,Young,112685
37,40931.0,Salaried,712.0,1,19465.0,0.73,0,2,Tier 3,0.475556424,1,Good,Medium,Adult,53025
32,69959.0,Salaried,734.0,3,42809.0,0.84,2,0,Tier 3,0.611915551,1,Good,Medium,Adult,86014
35,57403.0,Salaried,785.0,3,14956.0,1.0,1,1,Tier 2,0.260543874,0,Excellent,Medium,Adult,136332
27,116609.0,Self-Employed,763.0,3,28879.0,0.72,0,2,Tier 2,0.247656699,1,Excellent,High,Young,251051
32,72590.0,Self-Employed,686.0,0,27366.0,0.71,1,0,Tier 1,0.376994076,1,Good,Medium,Adult,87787
28,40478.0,Salaried,765.0,1,24960.0,0.83,0,2,Tier 3,0.616631256,1,Excellent,Medium,Young,92608
38,54224.0,Self-Employed,807.0,3,16512.0,0.92,0,2,Tier 1,0.304514606,0,Excellent,Medium,Adult,130089
43,63520.0,Self-Employed,746.0,3,19263.0,0.76,0,1,Tier 3,0.303258816,1,Excellent,Medium,Adult,83956
28,49621.0,Self-Employed,763.0,3,28498.0,0.85,1,0,Tier 1,0.574313295,1,Excellent,Medium,Young,108332
31,29351.0,Self-Employed,784.0,3,12678.0,0.76,1,1,Tier 3,0.431944397,1,Excellent,Low,Adult,60749
30,50493.0,Salaried,711.0,3,16559.0,0.82,0,2,Tier 2,0.327946448,1,Good,Medium,Adult,68969
35,66288.0,Salaried,663.0,2,39566.0,0.83,0,2,Tier 3,0.59688028,1,Fair,Medium,Adult,90784
21,56948.0,Salaried,752.0,1,30222.0,0.85,0,2,Tier 1,0.530694669,1,Excellent,Medium,Young,132013
28,56542.0,Self-Employed,769.0,0,37712.0,0.93,0,1,Tier 2,0.666973223,0,Excellent,Medium,Young,136319
36,15000.0,Self-Employed,737.0,1,5434.0,0.77,2,0,Tier 3,0.362266667,1,Good,Low,Adult,17712
23,93083.0,Salaried,642.0,0,23143.0,0.7,1,0,Tier 1,0.248627569,1,Fair,High,Young,111446
27,40668.0,Salaried,574.0,0,14734.0,0.62,1,2,Tier 3,0.362299597,1,Poor,Medium,Young,46302
34,25134.0,Self-Employed,812.0,1,6616.0,0.88,1,0,Tier 2,0.263229092,1,Excellent,Low,Adult,55869
49,79033.0,Salaried,632.0,2,29676.0,0.71,1,0,Tier 3,0.37548872,1,Fair,Medium,Adult,95652
25,49999.0,Salaried,809.0,1,13522.0,0.96,0,0,Tier 3,0.270445409,0,Excellent,Medium,Young,122571
42,130640.625,Self-Employed,744.0,2,30791.0,0.62,4,0,Tier 2,0.235692381,1,Excellent,High,Adult,128550
26,54040.0,Salaried,737.0,0,35865.0,0.68,1,0,Tier 2,0.663675056,1,Good,Medium,Young,63853
21,51751.0,Salaried,702.0,1,11623.0,0.69,2,1,Tier 1,0.224594694,1,Good,Medium,Young,58015
26,88247.0,Self-Employed,798.0,3,29759.0,0.93,1,0,Tier 2,0.337223928,0,Excellent,High,Young,201365
43,71932.0,Salaried,685.0,2,21249.0,0.82,0,1,Tier 3,0.295403993,1,Good,Medium,Adult,98006
38,15000.0,Self-Employed,688.0,1,6678.0,0.7,2,1,Tier 1,0.4452,1,Good,Low,Adult,16921
39,15302.0,Salaried,658.0,3,10513.0,0.75,0,2,Tier 3,0.687034375,1,Fair,Low,Adult,20076
33,59282.0,Self-Employed,692.0,3,24079.0,0.78,1,2,Tier 3,0.406177254,1,Good,Medium,Adult,74624
29,78057.0,Self-Employed,760.0,0,26686.0,0.8,2,0,Tier 3,0.341878371,1,Excellent,Medium,Young,156418
31,75172.0,Self-Employed,611.0,0,32163.0,0.77,1,3,Tier 2,0.427858777,1,Fair,Medium,Adult,94326
52,42157.0,Salaried,709.0,3,15676.0,0.82,2,1,Tier 3,0.371848092,1,Good,Medium,Senior,51074
35,61602.0,Self-Employed,698.0,2,42261.0,0.94,0,1,Tier 2,0.686032921,0,Good,Medium,Adult,89524
43,59859.0,Salaried,693.0,1,22772.0,0.92,1,1,Tier 1,0.380427338,0,Good,Medium,Adult,81830
30,36504.0,Salaried,658.0,2,17675.0,0.69,1,1,Tier 2,0.484193513,1,Fair,Low,Adult,43596
31,90586.0,Self-Employed,728.0,3,49515.0,0.83,3,0,Tier 2,0.546607644,1,Good,High,Adult,103904
37,62762.0,Salaried,719.0,0,18537.0,0.78,0,2,Tier 1,0.295353877,1,Good,Medium,Adult,83737
45,86661.0,Self-Employed,742.0,0,59082.0,0.78,2,1,Tier 3,0.681759961,1,Excellent,High,Adult,102894
25,15000.0,Salaried,802.0,0,9694.0,0.91,1,2,Tier 1,0.646266667,0,Excellent,Low,Young,33961
27,35631.0,Self-Employed,814.0,3,15553.0,1.0,2,3,Tier 1,0.436501922,0,Excellent,Low,Young,80170
30,93374.0,Self-Employed,756.0,3,61055.0,0.85,0,3,Tier 1,0.653875811,1,Excellent,High,Adult,215584
39,47682.0,Salaried,565.0,3,25148.0,0.83,0,2,Tier 1,0.527410763,1,Poor,Medium,Adult,65424
26,81178.0,Self-Employed,594.0,2,38288.0,0.69,0,3,Tier 1,0.471654882,1,Fair,High,Young,102998
26,62671.0,Self-Employed,693.0,0,15350.0,0.68,0,2,Tier 2,0.244929872,1,Good,Medium,Young,79043
47,37831.0,Salaried,705.0,1,13567.0,0.94,0,3,Tier 3,0.358621237,0,Good,Low,Adult,55003
22,55434.0,Salaried,810.0,0,21917.0,0.92,0,0,Tier 3,0.395371072,0,Excellent,Medium,Young,133027
21,89344.0,Self-Employed,609.0,3,23806.0,0.74,0,0,Tier 1,0.266453259,1,Fair,High,Young,116659
33,66394.0,Self-Employed,784.0,3,44523.0,0.92,1,0,Tier 1,0.670587704,0,Excellent,Medium,Adult,151376
30,72331.0,Salaried,668.0,2,37100.0,0.85,1,0,Tier 2,0.512919772,1,Fair,Medium,Adult,94697
29,28539.0,Salaried,834.0,0,7806.0,0.81,2,1,Tier 2,0.273520446,1,Excellent,Low,Young,57324
49,57075.0,Self-Employed,789.0,1,25983.0,1.0,0,3,Tier 3,0.455243101,0,Excellent,Medium,Adult,142688
29,44559.0,Self-Employed,874.0,0,17083.0,0.95,0,2,Tier 1,0.38337934,0,Excellent,Medium,Young,108476
21,59566.0,Salaried,722.0,3,22553.0,0.79,1,3,Tier 1,0.378622033,1,Good,Medium,Young,75650
33,48970.0,Salaried,760.0,3,13290.0,0.9,0,3,Tier 2,0.271390647,0,Excellent,Medium,Adult,116103
34,76557.0,Self-Employed,853.0,2,38604.0,0.99,0,1,Tier 3,0.504251734,0,Excellent,Medium,Adult,190455
50,80192.0,Self-Employed,587.0,2,53769.0,0.61,0,1,Tier 2,0.670503292,1,Fair,High,Senior,96555
32,116625.0,Self-Employed,654.0,2,64727.125,0.72,1,0,Tier 1,0.555002144,1,Fair,High,Adult,141471
44,41857.0,Salaried,683.0,1,20972.0,0.61,1,1,Tier 3,0.501039253,1,Good,Medium,Adult,47427
26,61160.0,Self-Employed,657.0,1,34614.0,0.6,0,0,Tier 2,0.565958143,1,Fair,Medium,Young,73327
24,43228.0,Salaried,738.0,1,25471.0,0.8,0,2,Tier 3,0.589224577,1,Good,Medium,Young,58355
35,41181.0,Salaried,585.0,2,12121.0,0.65,2,1,Tier 2,0.294334766,1,Fair,Medium,Adult,44717
30,49995.0,Self-Employed,735.0,0,12809.0,0.78,1,3,Tier 2,0.256205621,1,Good,Medium,Adult,62844
26,50381.0,Salaried,768.0,3,30191.0,0.82,0,2,Tier 1,0.599253687,1,Excellent,Medium,Young,114377
37,34709.0,Salaried,771.0,1,18526.0,0.93,2,1,Tier 2,0.533752053,0,Excellent,Low,Adult,75076
36,76814.0,Self-Employed,726.0,3,25105.0,0.86,0,2,Tier 1,0.326828443,1,Good,Medium,Adult,107024
25,15000.0,Salaried,749.0,0,3925.0,0.68,2,2,Tier 1,0.261666667,1,Excellent,Low,Young,16595
26,81122.0,Salaried,739.0,2,50299.0,0.87,0,3,Tier 3,0.620041419,1,Good,High,Young,114028
21,124839.0,Self-Employed,691.0,1,64727.125,0.69,1,1,Tier 1,0.518484808,1,Good,High,Young,149079
35,98041.0,Salaried,718.0,0,54043.0,0.78,0,1,Tier 3,0.551228568,1,Good,High,Adult,130566
40,91476.0,Salaried,657.0,2,28414.0,0.84,1,2,Tier 1,0.310616992,1,Fair,High,Adult,119384
45,35939.0,Salaried,847.0,2,20837.0,0.81,1,5,Tier 2,0.579787974,1,Excellent,Low,Adult,76619
37,80836.0,Salaried,604.0,1,30327.0,0.66,4,1,Tier 3,0.375167005,1,Fair,High,Adult,76284
27,51061.0,Salaried,789.0,2,28720.0,1.0,0,1,Tier 2,0.562464503,0,Excellent,Medium,Young,127652
34,93118.0,Salaried,813.0,3,55118.0,0.85,0,2,Tier 1,0.591915634,1,Excellent,High,Adult,214794
49,71709.0,Salaried,585.0,2,47427.0,0.75,0,1,Tier 3,0.661381417,1,Fair,Medium,Adult,94179
32,94413.0,Self-Employed,740.0,1,59541.0,0.86,0,3,Tier 3,0.630644085,1,Excellent,High,Adult,132034
41,95075.0,Self-Employed,753.0,0,48910.0,0.91,0,1,Tier 1,0.514435972,0,Excellent,High,Adult,227397
21,59544.0,Salaried,900.0,1,13623.0,0.92,0,0,Tier 2,0.228788795,0,Excellent,Medium,Young,143176
39,64340.0,Self-Employed,740.0,0,41047.0,0.79,0,3,Tier 3,0.637970159,1,Excellent,Medium,Adult,86348
37,55821.0,Salaried,743.0,2,22645.0,0.94,1,1,Tier 1,0.405671701,0,Excellent,Medium,Adult,77102
38,80247.0,Self-Employed,701.0,1,50667.0,0.5,1,1,Tier 1,0.631388089,1,Good,High,Adult,84157
27,123487.0,Self-Employed,700.0,0,57387.0,0.62,3,2,Tier 2,0.464720983,1,Good,High,Young,121835
26,55821.0,Salaried,669.0,1,23449.0,0.74,0,2,Tier 1,0.420074882,1,Fair,Medium,Young,72929
32,15000.0,Self-Employed,818.0,1,10354.0,0.97,2,1,Tier 1,0.690266667,0,Excellent,Low,Adult,33230
42,15000.0,Self-Employed,810.0,3,3348.0,1.0,1,3,Tier 3,0.2232,0,Excellent,Low,Adult,35625
36,70516.0,Salaried,819.0,2,22936.0,0.88,1,0,Tier 3,0.325259516,1,Excellent,Medium,Adult,157244
35,42178.0,Self-Employed,755.0,3,9600.0,0.76,0,0,Tier 3,0.227606809,1,Excellent,Medium,Adult,92809
28,54543.0,Salaried,670.0,1,15040.0,0.98,0,0,Tier 3,0.275745742,0,Good,Medium,Young,81082
37,41542.0,Self-Employed,650.0,2,17949.0,0.68,2,1,Tier 1,0.43206875,1,Fair,Medium,Adult,46042
39,41380.0,Salaried,700.0,2,25452.0,0.74,0,1,Tier 2,0.615079749,1,Good,Medium,Adult,53931
34,68876.0,Self-Employed,515.0,2,33773.0,0.51,0,0,Tier 2,0.490344968,1,Poor,Medium,Adult,78066
36,76642.0,Salaried,571.0,1,50252.0,0.51,1,5,Tier 1,0.655671825,1,Poor,Medium,Adult,80890
37,56181.0,Self-Employed,672.0,2,17623.0,0.76,0,1,Tier 3,0.313682562,1,Good,Medium,Adult,73967
21,26113.0,Self-Employed,690.0,0,10712.0,0.81,1,0,Tier 1,0.410217133,1,Good,Low,Young,33514
24,27885.0,Self-Employed,539.0,1,7356.0,0.59,0,0,Tier 3,0.263797741,1,Poor,Low,Young,33298
28,88636.0,Self-Employed,674.0,0,51294.0,0.66,1,1,Tier 1,0.578703913,1,Good,High,Young,103711
39,67375.0,Salaried,684.0,2,26312.0,0.69,1,0,Tier 3,0.390530612,1,Good,Medium,Adult,80273
52,43733.0,Salaried,766.0,2,12059.0,0.83,0,3,Tier 2,0.275741431,1,Excellent,Medium,Senior,100142
43,15000.0,Self-Employed,663.0,3,9269.0,0.66,0,0,Tier 3,0.617933333,1,Fair,Low,Adult,18665
42,52727.0,Salaried,720.0,2,24382.0,0.58,0,1,Tier 2,0.462419633,1,Good,Medium,Adult,62344
42,47917.0,Salaried,725.0,2,24954.0,0.74,1,2,Tier 3,0.520775508,1,Good,Medium,Adult,59030
43,50426.0,Salaried,735.0,2,18693.0,0.9,0,3,Tier 2,0.370701622,0,Good,Medium,Adult,71914
21,65870.0,Salaried,696.0,0,42861.0,0.76,1,1,Tier 2,0.650690755,1,Good,Medium,Young,82220
44,64490.0,Self-Employed,740.0,2,33427.0,0.79,1,1,Tier 2,0.518328423,1,Excellent,Medium,Adult,81727
43,89221.0,Salaried,758.0,2,28067.0,0.84,0,3,Tier 3,0.314578406,1,Excellent,High,Adult,204919
30,111423.0,Self-Employed,718.0,2,49098.0,0.85,0,2,Tier 3,0.440645109,1,Good,High,Adult,154961
34,37239.0,Salaried,766.0,3,20449.0,0.9,0,0,Tier 3,0.549128602,0,Excellent,Low,Adult,88406
35,40783.0,Salaried,690.0,3,23633.0,0.85,0,1,Tier 2,0.579481647,1,Good,Medium,Adult,56733
38,15000.0,Self-Employed,776.0,2,8461.0,0.76,2,2,Tier 1,0.564066667,1,Excellent,Low,Adult,29296
35,41030.0,Salaried,762.0,1,10369.0,1.0,0,2,Tier 3,0.252717524,0,Excellent,Medium,Adult,102574
21,67510.0,Salaried,775.0,1,21729.0,0.84,0,2,Tier 2,0.321863428,1,Excellent,Medium,Young,155637
39,119046.0,Self-Employed,710.0,3,63641.0,0.84,0,1,Tier 2,0.53459167,1,Good,High,Adult,164640
30,74831.0,Self-Employed,584.0,3,44732.0,0.79,1,2,Tier 2,0.59777365,1,Fair,Medium,Adult,95064
23,103270.0,Self-Employed,701.0,1,52653.0,0.71,0,4,Tier 3,0.509857655,1,Good,High,Young,132161
42,45244.0,Salaried,757.0,0,13246.0,0.97,0,1,Tier 2,0.292768102,0,Excellent,Medium,Adult,111544
29,90361.0,Self-Employed,719.0,0,24057.0,0.75,1,2,Tier 1,0.266232113,1,Good,High,Young,111557
44,20447.0,Salaried,733.0,2,10482.0,1.0,0,4,Tier 2,0.512642441,0,Good,Low,Adult,30670
34,25463.0,Salaried,723.0,3,5949.0,0.8,3,1,Tier 2,0.233633115,1,Good,Low,Adult,28653
35,37810.0,Salaried,705.0,3,8050.0,0.83,1,1,Tier 3,0.212906638,1,Good,Low,Adult,49174
50,22788.0,Self-Employed,807.0,0,12921.0,1.0,0,1,Tier 3,0.567008952,0,Excellent,Low,Senior,56969
33,64732.0,Salaried,826.0,2,19016.0,0.93,0,3,Tier 2,0.293765062,0,Excellent,Medium,Adult,156322
36,37674.0,Salaried,756.0,3,25289.0,0.76,0,1,Tier 1,0.671258693,1,Excellent,Low,Adult,82900
47,23912.0,Salaried,819.0,3,11373.0,0.94,0,0,Tier 3,0.475618936,0,Excellent,Low,Adult,58096
37,36560.0,Self-Employed,688.0,3,11927.0,0.73,2,0,Tier 3,0.326230853,1,Good,Low,Adult,41863
27,84934.0,Self-Employed,657.0,2,52171.0,0.62,0,1,Tier 1,0.61425342,1,Fair,High,Young,102982
35,46603.0,Salaried,781.0,3,14749.0,0.86,0,2,Tier 3,0.316481772,1,Excellent,Medium,Adult,108512
41,17136.0,Self-Employed,694.0,1,6592.0,0.59,1,1,Tier 2,0.384687208,1,Good,Low,Adult,19106
25,15000.0,Self-Employed,707.0,0,6731.0,0.58,1,2,Tier 3,0.448733333,1,Good,Low,Young,16673
32,30956.0,Self-Employed,762.0,2,18143.0,0.88,1,2,Tier 1,0.586089934,1,Excellent,Low,Adult,68992
42,20898.0,Self-Employed,816.0,1,9754.0,0.98,0,3,Tier 2,0.466743229,0,Excellent,Low,Adult,51654
38,58611.0,Salaried,846.0,0,24152.0,0.94,0,0,Tier 3,0.412072819,0,Excellent,Medium,Adult,142083
41,31577.0,Salaried,684.0,3,6739.0,0.78,0,0,Tier 2,0.213414827,1,Good,Low,Adult,42079
33,34984.0,Salaried,741.0,1,7212.0,0.5,0,1,Tier 2,0.206151383,1,Excellent,Low,Adult,39447
36,47906.0,Salaried,735.0,0,17218.0,0.76,2,1,Tier 2,0.359412182,1,Good,Medium,Adult,55993
30,38436.0,Salaried,743.0,2,25154.0,0.76,0,0,Tier 1,0.654438547,1,Excellent,Low,Adult,50781
30,130640.625,Self-Employed,735.0,3,30783.0,0.83,3,0,Tier 1,0.235631145,1,Good,High,Adult,151073
29,44164.0,Salaried,594.0,3,30583.0,0.65,2,0,Tier 1,0.692487094,1,Fair,Medium,Young,48157
21,80511.0,Self-Employed,675.0,1,21269.0,0.88,0,0,Tier 3,0.264175082,1,Good,High,Young,113527
30,48030.0,Salaried,870.0,3,18802.0,1.0,0,2,Tier 2,0.391463669,0,Excellent,Medium,Adult,120074
28,27482.0,Salaried,715.0,3,16756.0,1.0,2,2,Tier 2,0.609708173,0,Good,Low,Young,37100
34,77633.0,Self-Employed,670.0,2,31453.0,0.68,0,2,Tier 3,0.405149872,1,Good,Medium,Adult,97869
56,26754.0,Self-Employed,764.0,2,17387.0,0.83,0,3,Tier 3,0.649884129,1,Excellent,Low,Senior,61277
46,53020.0,Salaried,697.0,1,26733.0,0.69,1,2,Tier 2,0.50420596,1,Good,Medium,Adult,63064
30,65781.0,Salaried,808.0,2,16636.0,0.97,0,1,Tier 3,0.252899773,0,Excellent,Medium,Adult,161831
43,70869.0,Salaried,715.0,0,34071.0,0.78,4,1,Tier 1,0.480760276,1,Good,Medium,Adult,73165
35,15000.0,Self-Employed,634.0,1,6179.0,0.77,2,4,Tier 3,0.411933333,1,Fair,Low,Adult,17691
37,85787.0,Salaried,738.0,3,55354.0,0.82,2,2,Tier 1,0.64524928,1,Good,High,Adult,104253
39,105390.0,Self-Employed,738.0,3,44314.0,0.88,0,3,Tier 2,0.420476326,1,Good,High,Adult,148427
21,70572.0,Self-Employed,825.0,2,45361.0,0.97,0,1,Tier 1,0.642762002,0,Excellent,Medium,Young,173711
36,54161.0,Salaried,523.0,3,13763.0,0.71,1,2,Tier 3,0.254112738,1,Poor,Medium,Adult,65521
32,66833.0,Salaried,738.0,0,19717.0,0.92,0,0,Tier 3,0.295018928,0,Good,Medium,Adult,96128
31,65227.0,Salaried,750.0,2,14149.0,0.97,2,1,Tier 3,0.216919374,0,Excellent,Medium,Adult,86524
38,50183.0,Salaried,690.0,3,15720.0,0.66,1,1,Tier 2,0.313253492,1,Good,Medium,Adult,58730
40,64578.0,Salaried,784.0,0,23280.0,0.95,0,3,Tier 1,0.360494286,0,Excellent,Medium,Adult,157215
34,82033.0,Self-Employed,710.0,0,35143.0,0.77,0,4,Tier 2,0.428400766,1,Good,High,Adult,108633
43,53591.0,Salaried,679.0,0,10940.0,0.82,0,2,Tier 2,0.204138755,1,Good,Medium,Adult,73207
30,45216.0,Self-Employed,722.0,1,9827.0,0.93,0,1,Tier 2,0.217334572,0,Good,Medium,Adult,65322
33,100047.0,Self-Employed,745.0,0,64727.125,0.83,1,2,Tier 3,0.646967175,1,Excellent,High,Adult,129622
24,120279.0,Self-Employed,708.0,0,36401.0,0.69,2,3,Tier 2,0.302638033,1,Good,High,Young,134378
29,91310.0,Self-Employed,788.0,0,31981.0,0.98,0,1,Tier 3,0.350246413,0,Excellent,High,Young,226230
30,56596.0,Salaried,615.0,0,13198.0,0.61,0,3,Tier 2,0.233196692,1,Fair,Medium,Adult,68534
37,52278.0,Salaried,781.0,2,14104.0,1.0,0,1,Tier 2,0.269788439,0,Excellent,Medium,Adult,130696
33,41809.0,Self-Employed,812.0,3,27299.0,0.89,0,0,Tier 2,0.652945538,1,Excellent,Medium,Adult,98585
30,86317.0,Salaried,672.0,0,59531.0,0.81,0,1,Tier 2,0.689678742,1,Good,High,Adult,117497
33,41847.0,Self-Employed,747.0,3,18279.0,0.87,0,2,Tier 3,0.436805506,1,Excellent,Medium,Adult,58783
45,30546.0,Salaried,598.0,0,6392.0,0.58,0,3,Tier 2,0.209258168,1,Fair,Low,Adult,36134
23,74032.0,Salaried,739.0,2,33048.0,0.99,0,4,Tier 2,0.446401556,0,Good,Medium,Young,110625
38,45770.0,Salaried,842.0,2,13153.0,0.97,0,1,Tier 3,0.287371641,0,Excellent,Medium,Adult,112903
42,118003.0,Self-Employed,842.0,0,45138.0,0.94,0,2,Tier 3,0.382515699,0,Excellent,High,Adult,285609
42,100909.0,Self-Employed,723.0,1,59288.0,0.82,0,0,Tier 2,0.587539268,1,Good,High,Adult,137768
36,66673.0,Self-Employed,709.0,2,23722.0,0.68,0,1,Tier 3,0.355796199,1,Good,Medium,Adult,83989
25,27378.0,Salaried,620.0,1,5490.0,0.88,0,2,Tier 3,0.20052597,1,Fair,Low,Young,38677
39,50428.0,Salaried,726.0,3,22115.0,0.79,2,1,Tier 2,0.438546046,1,Good,Medium,Adult,60178
33,55236.0,Self-Employed,665.0,0,13764.0,0.81,0,1,Tier 3,0.249185314,1,Fair,Medium,Adult,75135
30,41366.0,Salaried,683.0,3,27436.0,0.75,0,2,Tier 3,0.663250012,1,Good,Medium,Adult,54443
52,83528.0,Self-Employed,731.0,0,57733.0,0.84,1,2,Tier 1,0.6911814,1,Good,High,Senior,109189
29,51552.0,Salaried,779.0,0,19456.0,0.68,1,0,Tier 2,0.377405338,1,Excellent,Medium,Young,101713
25,33288.0,Self-Employed,521.0,1,18389.0,0.47,0,2,Tier 3,0.552421293,1,Poor,Low,Young,36660
37,64182.0,Salaried,724.0,3,33222.0,0.62,0,1,Tier 3,0.517621763,1,Good,Medium,Adult,77972
31,41134.0,Salaried,649.0,0,23392.0,0.49,1,4,Tier 3,0.568677979,1,Fair,Medium,Adult,42908
30,79610.0,Salaried,733.0,1,36400.0,0.91,0,1,Tier 3,0.457228991,0,Good,Medium,Adult,114208
35,52154.0,Salaried,799.0,3,27287.0,0.82,2,2,Tier 3,0.523200522,1,Excellent,Medium,Adult,105867
24,88187.0,Self-Employed,693.0,1,32832.0,0.77,1,1,Tier 3,0.372299772,1,Good,High,Young,110469
21,51925.0,Self-Employed,652.0,2,36225.0,0.73,3,3,Tier 1,0.697640828,1,Fair,Medium,Young,55687
47,70957.0,Self-Employed,678.0,2,37382.0,0.74,1,0,Tier 3,0.526826106,1,Good,Medium,Adult,87035
28,33941.0,Salaried,704.0,3,7235.0,0.85,0,3,Tier 3,0.21316402,1,Good,Low,Young,47180
37,56174.0,Self-Employed,641.0,1,21443.0,0.77,0,2,Tier 1,0.381724641,1,Fair,Medium,Adult,74555
48,53909.0,Salaried,665.0,0,19933.0,0.73,1,0,Tier 1,0.369752731,1,Fair,Medium,Adult,65850
27,63480.0,Salaried,578.0,0,25696.0,0.54,2,0,Tier 1,0.40478891,1,Poor,Medium,Young,63982
25,29917.0,Salaried,658.0,1,6613.0,0.54,1,2,Tier 1,0.221044891,1,Fair,Low,Young,32259
27,86493.0,Self-Employed,632.0,3,21935.0,0.69,2,0,Tier 2,0.253604338,1,Fair,High,Young,96404
44,74360.0,Self-Employed,672.0,0,22705.0,0.76,2,4,Tier 1,0.305338892,1,Good,Medium,Adult,87165
36,23849.0,Salaried,735.0,2,10238.0,0.93,0,2,Tier 3,0.429284247,0,Good,Low,Adult,34438
22,15000.0,Self-Employed,682.0,0,8997.0,0.68,0,4,Tier 3,0.5998,1,Good,Low,Young,18870
38,55747.0,Salaried,779.0,3,11618.0,0.87,0,3,Tier 2,0.208405833,1,Excellent,Medium,Adult,130604
32,83351.0,Self-Employed,841.0,1,18688.0,0.81,0,1,Tier 3,0.224208468,1,Excellent,High,Adult,188677
33,15000.0,Salaried,747.0,1,3428.0,0.91,0,2,Tier 2,0.228533333,0,Excellent,Low,Adult,21485
45,71650.0,Salaried,530.0,0,41085.0,0.68,2,2,Tier 2,0.573412421,1,Poor,Medium,Adult,79741
22,128286.0,Self-Employed,627.0,2,39222.0,0.69,2,0,Tier 1,0.30573874,1,Fair,High,Young,143720
26,130640.625,Self-Employed,613.0,0,45416.0,0.66,1,0,Tier 1,0.347640713,1,Fair,High,Young,217825
35,73658.0,Salaried,596.0,3,32763.0,0.65,3,0,Tier 3,0.444798936,1,Fair,Medium,Adult,74823
48,108065.0,Self-Employed,734.0,1,33123.0,0.75,0,2,Tier 2,0.306509971,1,Good,High,Adult,141996
33,39408.0,Salaried,626.0,1,14185.0,0.76,1,2,Tier 1,0.359952294,1,Fair,Low,Adult,48962
28,65907.0,Self-Employed,657.0,0,44351.0,0.66,0,4,Tier 3,0.672933072,1,Fair,Medium,Young,82015
44,70991.0,Salaried,742.0,3,27776.0,0.92,0,2,Tier 2,0.391260864,0,Excellent,Medium,Adult,102424
21,56790.0,Self-Employed,655.0,0,33105.0,0.65,0,0,Tier 3,0.582937137,1,Fair,Medium,Young,70250
23,38573.0,Salaried,846.0,0,24857.0,1.0,0,0,Tier 3,0.644414487,0,Excellent,Low,Young,96431
37,15636.0,Salaried,682.0,1,9104.0,0.71,1,2,Tier 1,0.582246099,1,Good,Low,Adult,18864
31,54052.0,Self-Employed,692.0,0,26212.0,0.87,1,0,Tier 3,0.484940428,1,Good,Medium,Adult,71945
28,85521.0,Self-Employed,820.0,1,25324.0,0.84,1,1,Tier 2,0.296114405,1,Excellent,High,Young,186117
28,40498.0,Salaried,718.0,2,16226.0,0.75,0,0,Tier 3,0.400661761,1,Good,Medium,Young,53010
