age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
34,43126.0,Salaried,800.0,0,19209.0,0.95,0,0,Tier 3,104953,0.4454157584751658,0,Excellent,Medium,Adult
38,47239.0,Self-Employed,741.0,0,27319.0,0.77,0,2,Tier 1,62779,0.578314528249963,1,Excellent,Medium,Adult
28,56895.0,Self-Employed,665.0,2,13292.0,0.94,0,2,Tier 3,82638,0.23362334124263995,0,Fair,Medium,Young
28,31145.0,Salaried,747.0,1,11788.0,0.84,1,3,Tier 3,40723,0.3784877187349494,1,Excellent,Low,Young
25,24091.0,Self-Employed,657.0,1,6847.0,0.79,1,0,Tier 2,30595,0.2842140218338799,1,Fair,Low,Young
21,96904.0,Self-Employed,769.0,0,57954.0,0.83,0,3,Tier 3,221270,0.5980558078097912,1,Excellent,High,Young
30,77145.0,Self-Employed,616.0,0,18402.0,0.68,0,1,Tier 1,97176,0.2385378183939335,1,Fair,Medium,Adult
30,48871.0,Self-Employed,772.0,0,15063.0,0.94,0,2,Tier 2,118231,0.3082195985349185,0,Excellent,Medium,Adult
28,66971.0,Self-Employed,697.0,0,37822.0,0.8,0,2,Tier 2,90647,0.5647519075420705,1,Good,Medium,Young
40,103040.0,Self-Employed,737.0,2,25616.0,0.67,2,2,Tier 3,113222,0.2486024844720497,1,Good,High,Adult
55,80452.0,Self-Employed,739.0,2,46632.0,0.71,2,2,Tier 2,90860,0.579625118082832,1,Good,High,Senior
22,128286.0,Self-Employed,627.0,2,39222.0,0.69,2,0,Tier 1,143720,0.3057387400028062,1,Fair,High,Young
31,60586.0,Salaried,756.0,2,20484.0,1.0,0,0,Tier 3,151464,0.33809791040834514,0,Excellent,Medium,Adult
47,37831.0,Salaried,705.0,1,13567.0,0.94,0,3,Tier 3,55003,0.35862123655203404,0,Good,Low,Adult
29,41940.0,Self-Employed,761.0,0,14921.0,0.74,1,1,Tier 1,85971,0.35577014783023364,1,Excellent,Medium,Young
41,108084.0,Self-Employed,662.0,3,42318.0,0.81,1,2,Tier 2,138376,0.3915288109248362,1,Fair,High,Adult
31,48322.0,Salaried,789.0,0,14380.0,0.95,0,4,Tier 2,118007,0.2975870204047846,0,Excellent,Medium,Adult
39,108992.0,Self-Employed,589.0,1,43294.0,0.7,1,0,Tier 1,130568,0.3972218144450969,1,Fair,High,Adult
34,76616.0,Self-Employed,764.0,1,19282.0,0.87,0,1,Tier 1,179546,0.2516706693118931,1,Excellent,Medium,Adult
30,93374.0,Self-Employed,756.0,3,61055.0,0.85,0,3,Tier 1,215584,0.653875811253668,1,Excellent,High,Adult
38,75101.0,Self-Employed,845.0,2,18678.0,0.85,0,2,Tier 1,173553,0.24870507716275417,1,Excellent,Medium,Adult
45,44442.0,Salaried,582.0,1,20446.0,0.53,1,0,Tier 2,47574,0.4600603033166824,1,Fair,Medium,Adult
37,95542.0,Self-Employed,768.0,3,40980.0,0.87,0,0,Tier 3,223448,0.4289213120931109,1,Excellent,High,Adult
39,50428.0,Salaried,726.0,3,22115.0,0.79,2,1,Tier 2,60178,0.43854604584754503,1,Good,Medium,Adult
28,126708.0,Self-Employed,781.0,0,63567.0,0.95,0,2,Tier 2,308465,0.5016810304006061,0,Excellent,High,Young
37,15000.0,Salaried,832.0,1,4869.0,0.88,0,2,Tier 1,35321,0.3246,1,Excellent,Low,Adult
32,94413.0,Self-Employed,740.0,1,59541.0,0.86,0,3,Tier 3,132034,0.6306440850306632,1,Excellent,High,Adult
29,107339.0,Self-Employed,736.0,0,43935.0,0.77,2,0,Tier 2,126681,0.4093106885661316,1,Good,High,Young
22,80041.0,Self-Employed,798.0,2,16505.0,0.86,0,3,Tier 1,186090,0.2062068190052598,1,Excellent,High,Young
35,54529.0,Self-Employed,761.0,1,35312.0,0.93,0,1,Tier 2,131412,0.6475820205762072,0,Excellent,Medium,Adult
21,20433.0,Salaried,805.0,1,5447.0,1.0,1,2,Tier 3,48528,0.2665785738755934,0,Excellent,Low,Young
43,99909.0,Self-Employed,735.0,1,21676.0,0.82,2,4,Tier 1,121286,0.21695743126244882,1,Good,High,Adult
41,59727.0,Salaried,560.0,3,32881.0,0.53,0,5,Tier 3,68556,0.5505215396721751,1,Poor,Medium,Adult
36,60491.0,Salaried,880.0,1,33816.0,1.0,1,0,Tier 3,143666,0.559025309550181,0,Excellent,Medium,Adult
37,23245.0,Salaried,735.0,0,13754.0,0.68,3,4,Tier 2,24035,0.5916971391697139,1,Good,Low,Adult
21,114134.0,Self-Employed,764.0,2,64727.125,0.98,0,4,Tier 2,282689,0.5671151891636147,0,Excellent,High,Young
41,101526.0,Self-Employed,709.0,2,32195.0,0.69,0,1,Tier 1,128419,0.3171108878513878,1,Good,High,Adult
29,66719.0,Salaried,747.0,3,41606.0,0.84,1,1,Tier 2,87179,0.6236004736282018,1,Excellent,Medium,Young
46,64401.0,Self-Employed,814.0,1,20577.0,0.93,0,3,Tier 1,154969,0.319513672147948,0,Excellent,Medium,Adult
40,72794.0,Self-Employed,764.0,1,28108.0,0.83,0,0,Tier 1,166852,0.38613072505975765,1,Excellent,Medium,Adult
21,73674.0,Self-Employed,670.0,3,44279.0,0.88,0,2,Tier 2,103963,0.6010125688845455,1,Good,Medium,Young
32,65020.0,Self-Employed,751.0,1,31823.0,0.83,1,1,Tier 3,140564,0.4894340203014457,1,Excellent,Medium,Adult
35,75767.0,Self-Employed,680.0,0,28252.0,0.6,0,1,Tier 1,91184,0.3728800137262924,1,Good,Medium,Adult
40,41910.0,Salaried,771.0,1,12186.0,0.89,0,2,Tier 2,98844,0.2907659269863994,1,Excellent,Medium,Adult
30,78661.0,Salaried,832.0,2,49269.0,1.0,0,2,Tier 3,196653,0.6263459655992168,0,Excellent,Medium,Adult
37,40046.0,Salaried,737.0,3,12002.0,0.69,1,3,Tier 3,47895,0.29970533886031064,1,Good,Medium,Adult
41,36767.0,Salaried,741.0,2,16131.0,0.88,1,2,Tier 2,49016,0.438735822884652,1,Excellent,Low,Adult
43,81387.0,Self-Employed,757.0,2,39223.0,1.0,0,2,Tier 3,203466,0.481932003882684,0,Excellent,High,Adult
33,45268.0,Salaried,757.0,1,9365.0,0.95,1,0,Tier 1,104741,0.20687903154546258,0,Excellent,Medium,Adult
31,76067.0,Salaried,727.0,0,32729.0,0.82,1,1,Tier 2,98149,0.4302654239026122,1,Good,Medium,Adult
21,63139.0,Self-Employed,724.0,2,38651.0,0.85,0,1,Tier 2,87740,0.6121573037266982,1,Good,Medium,Young
42,71507.0,Self-Employed,685.0,1,31674.0,0.76,2,0,Tier 2,83816,0.44294964129385933,1,Good,Medium,Adult
42,35077.0,Salaried,785.0,2,12692.0,0.75,1,1,Tier 2,72258,0.3618325398409214,1,Excellent,Low,Adult
38,76249.0,Self-Employed,690.0,3,19069.0,1.0,0,2,Tier 3,114374,0.25008852575115736,0,Good,Medium,Adult
27,69200.0,Salaried,780.0,2,36933.0,0.86,0,2,Tier 2,161181,0.5337138728323699,1,Excellent,Medium,Young
28,44123.0,Self-Employed,765.0,3,25931.0,0.9,0,1,Tier 2,105042,0.5876980259728486,0,Excellent,Medium,Young
29,62548.0,Self-Employed,832.0,3,29600.0,0.82,1,2,Tier 3,134845,0.4732365543262774,1,Excellent,Medium,Young
45,97372.0,Self-Employed,717.0,0,58536.0,0.69,0,1,Tier 2,123165,0.6011584439058456,1,Good,High,Adult
32,74268.0,Self-Employed,727.0,3,30156.0,0.79,0,2,Tier 2,99643,0.40604297947972207,1,Good,Medium,Adult
25,66669.0,Self-Employed,666.0,3,29136.0,0.91,1,1,Tier 2,90467,0.43702470413535527,0,Fair,Medium,Young
25,74892.0,Salaried,763.0,0,25057.0,0.94,0,4,Tier 1,181157,0.3345751215083053,0,Excellent,Medium,Young
44,24107.0,Salaried,864.0,2,16320.0,0.81,0,1,Tier 3,54632,0.6769817895217157,1,Excellent,Low,Adult
31,33849.0,Salaried,634.0,3,6917.0,0.6,1,1,Tier 1,38048,0.2043487252208337,1,Fair,Low,Adult
34,96625.0,Self-Employed,689.0,1,21110.0,0.63,0,1,Tier 1,118378,0.21847347994825356,1,Good,High,Adult
32,33577.0,Self-Employed,598.0,3,19678.0,0.43,2,2,Tier 1,30889,0.5860559311433422,1,Fair,Low,Adult
36,31814.0,Salaried,556.0,2,12650.0,0.55,3,0,Tier 1,29760,0.3976236876846671,1,Poor,Low,Adult
30,23270.0,Salaried,818.0,3,11223.0,0.68,1,3,Tier 1,46047,0.48229480017189513,1,Excellent,Low,Adult
42,31244.0,Self-Employed,558.0,2,7104.0,0.69,1,2,Tier 2,37348,0.22737165535782872,1,Poor,Low,Adult
28,27482.0,Salaried,715.0,3,16756.0,1.0,2,2,Tier 2,37100,0.6097081726220799,0,Good,Low,Young
44,72200.0,Self-Employed,758.0,2,37372.0,0.91,2,1,Tier 1,154216,0.517617728531856,0,Excellent,Medium,Adult
36,62069.0,Salaried,749.0,2,32733.0,0.81,1,0,Tier 1,79704,0.5273647070196072,1,Excellent,Medium,Adult
46,65717.0,Self-Employed,805.0,1,30967.0,0.82,0,0,Tier 1,149694,0.47121749319049866,1,Excellent,Medium,Adult
33,100047.0,Self-Employed,745.0,0,64727.125,0.83,1,2,Tier 3,129622,0.646967175427549,1,Excellent,High,Adult
49,28718.0,Salaried,711.0,3,10745.0,0.69,1,1,Tier 2,34266,0.3741555818650324,1,Good,Low,Adult
21,32839.0,Salaried,794.0,1,7369.0,0.98,1,2,Tier 1,77081,0.22439781966564146,0,Excellent,Low,Young
36,45614.0,Salaried,669.0,3,14932.0,0.77,0,3,Tier 3,60422,0.3273556364274126,1,Fair,Medium,Adult
39,25602.0,Salaried,782.0,2,11950.0,0.74,0,1,Tier 1,55776,0.4667604093430201,1,Excellent,Low,Adult
28,110717.0,Self-Employed,679.0,3,31505.0,0.91,0,1,Tier 1,158211,0.2845543141522982,0,Good,High,Young
35,51575.0,Salaried,796.0,2,21962.0,0.89,0,3,Tier 2,121856,0.4258264663111973,1,Excellent,Medium,Adult
38,27983.0,Self-Employed,699.0,0,15534.0,0.94,1,3,Tier 3,38692,0.5551227531000965,0,Good,Low,Adult
26,83800.0,Self-Employed,631.0,3,45295.0,0.63,1,0,Tier 1,95854,0.5405131264916467,1,Fair,High,Young
30,15000.0,Salaried,892.0,1,5308.0,1.0,0,2,Tier 3,37500,0.35386666666666666,0,Excellent,Low,Adult
24,42101.0,Salaried,781.0,2,21983.0,0.78,1,4,Tier 3,88401,0.5221491175981569,1,Excellent,Medium,Young
38,68527.0,Salaried,700.0,3,15132.0,0.71,1,2,Tier 1,82499,0.22081807170896142,1,Good,Medium,Adult
43,18586.0,Salaried,782.0,3,12898.0,0.8,0,1,Tier 2,41870,0.6939631981061014,1,Excellent,Low,Adult
35,46438.0,Salaried,732.0,0,10831.0,0.71,2,1,Tier 2,52625,0.23323571213230543,1,Good,Medium,Adult
31,15000.0,Salaried,720.0,2,8145.0,0.81,1,1,Tier 3,19256,0.543,1,Good,Low,Adult
34,55184.0,Salaried,739.0,1,11283.0,0.6,2,1,Tier 2,57817,0.2044614380979994,1,Good,Medium,Adult
26,47367.0,Self-Employed,734.0,2,31106.0,0.82,2,5,Tier 3,57557,0.6567019232799206,1,Good,Medium,Young
35,61133.0,Self-Employed,834.0,3,42320.0,0.97,1,1,Tier 2,142647,0.6922611355569005,0,Excellent,Medium,Adult
25,79622.0,Self-Employed,816.0,0,39257.0,0.82,2,1,Tier 1,161336,0.49304212403607045,1,Excellent,Medium,Young
46,97242.0,Self-Employed,681.0,0,23424.0,0.58,0,2,Tier 1,114923,0.24088356882828407,1,Good,High,Adult
29,48407.0,Self-Employed,792.0,3,24542.0,1.0,0,0,Tier 3,121016,0.5069927902989237,0,Excellent,Medium,Young
34,25169.0,Salaried,738.0,2,13687.0,0.72,0,4,Tier 2,32462,0.5438038857324486,1,Good,Low,Adult
45,35939.0,Salaried,847.0,2,20837.0,0.81,1,5,Tier 2,76619,0.5797879740671694,1,Excellent,Low,Adult
22,73312.0,Self-Employed,756.0,1,47458.0,0.76,1,1,Tier 3,151802,0.6473428633784374,1,Excellent,Medium,Young
27,38096.0,Salaried,835.0,1,21359.0,0.97,0,3,Tier 1,93907,0.560662536749265,0,Excellent,Low,Young
25,58772.0,Salaried,813.0,0,36571.0,0.81,2,2,Tier 3,118316,0.622252092833322,1,Excellent,Medium,Young
33,73768.0,Salaried,721.0,0,14918.0,0.84,0,2,Tier 3,101812,0.20222860861077974,1,Good,Medium,Adult
40,60531.0,Salaried,747.0,0,34673.0,0.74,3,1,Tier 1,65343,0.5728139300523699,1,Excellent,Medium,Adult
35,107301.0,Self-Employed,831.0,3,64727.125,0.93,0,1,Tier 2,258196,0.6032294666405719,0,Excellent,High,Adult
32,111547.0,Self-Employed,765.0,1,63628.0,0.87,1,3,Tier 1,247236,0.5704142648390365,1,Excellent,High,Adult
33,95679.0,Self-Employed,534.0,1,25099.0,0.52,3,1,Tier 3,87620,0.26232506610646017,1,Poor,High,Adult
40,53428.0,Salaried,712.0,2,29124.0,0.8,4,0,Tier 2,56257,0.5451074343041102,1,Good,Medium,Adult
29,30308.0,Self-Employed,636.0,3,11505.0,0.82,0,3,Tier 2,41371,0.3796027451497954,1,Fair,Low,Young
41,87103.0,Self-Employed,580.0,0,20315.0,0.63,0,1,Tier 1,106778,0.23322962469719757,1,Fair,High,Adult
29,60133.0,Salaried,740.0,1,41299.0,0.74,1,2,Tier 2,73861,0.686794272695525,1,Excellent,Medium,Young
33,63849.0,Salaried,701.0,2,31080.0,0.81,1,0,Tier 2,81883,0.4867734811821642,1,Good,Medium,Adult
43,70869.0,Salaried,715.0,0,34071.0,0.78,4,1,Tier 1,73165,0.4807602760022012,1,Good,Medium,Adult
36,63333.0,Salaried,738.0,1,16394.0,0.86,0,4,Tier 2,88345,0.2588539939683893,1,Good,Medium,Adult
28,70265.0,Salaried,553.0,3,45022.0,0.64,1,1,Tier 2,81256,0.6407457482388103,1,Poor,Medium,Young
33,55236.0,Self-Employed,665.0,0,13764.0,0.81,0,1,Tier 3,75135,0.24918531392570062,1,Fair,Medium,Adult
23,38246.0,Self-Employed,560.0,2,16350.0,0.71,2,2,Tier 2,43304,0.42749568582335407,1,Poor,Low,Young
36,48030.0,Salaried,689.0,1,23374.0,0.92,1,0,Tier 3,65728,0.4866541744742869,0,Good,Medium,Adult
42,54927.0,Salaried,643.0,3,12924.0,0.59,0,1,Tier 2,65625,0.23529411764705882,1,Fair,Medium,Adult
33,61325.0,Salaried,757.0,0,27407.0,0.96,1,2,Tier 1,142733,0.44691398287810846,0,Excellent,Medium,Adult
40,94043.0,Salaried,822.0,2,27974.0,1.0,0,1,Tier 3,235107,0.2974596727029125,0,Excellent,High,Adult
36,85600.0,Salaried,808.0,3,44065.0,0.92,1,1,Tier 3,194985,0.5147780373831776,0,Excellent,High,Adult
41,49921.0,Salaried,654.0,1,23064.0,0.78,0,1,Tier 3,66755,0.4620099757617035,1,Fair,Medium,Adult
29,75998.0,Self-Employed,611.0,2,35688.0,0.84,0,3,Tier 3,105055,0.469591305034343,1,Fair,Medium,Young
28,25478.0,Self-Employed,694.0,1,6340.0,0.97,0,2,Tier 3,37559,0.24884213831540938,0,Good,Low,Young
40,56601.0,Salaried,723.0,2,23204.0,0.9,1,1,Tier 3,76223,0.40995742124697443,0,Good,Medium,Adult
31,24240.0,Salaried,633.0,0,15253.0,0.69,1,3,Tier 1,28898,0.6292491749174918,1,Fair,Low,Adult
48,75522.0,Salaried,692.0,0,48881.0,0.65,1,0,Tier 2,87741,0.6472418632981118,1,Good,Medium,Adult
49,30530.0,Self-Employed,683.0,2,20651.0,0.82,2,0,Tier 3,37036,0.6764166393711104,1,Good,Low,Adult
33,77038.0,Self-Employed,723.0,2,46541.0,0.79,1,0,Tier 1,97766,0.6041304291388665,1,Good,Medium,Adult
41,72787.0,Self-Employed,693.0,0,49981.0,0.7,0,1,Tier 1,92532,0.6866748183054666,1,Good,Medium,Adult
37,62582.0,Salaried,841.0,1,16151.0,1.0,1,5,Tier 2,148632,0.2580774024479882,0,Excellent,Medium,Adult
37,71192.0,Self-Employed,776.0,0,49239.0,0.78,2,4,Tier 3,140296,0.6916367007528936,1,Excellent,Medium,Adult
27,37725.0,Salaried,900.0,1,9416.0,1.0,1,0,Tier 2,89596,0.24959575878064943,0,Excellent,Low,Young
39,28191.0,Salaried,730.0,3,9138.0,0.84,0,1,Tier 2,38878,0.3241460040438438,1,Good,Low,Adult
44,83892.0,Self-Employed,795.0,2,29043.0,0.98,0,1,Tier 3,207939,0.34619510799599484,0,Excellent,High,Adult
40,23855.0,Salaried,749.0,1,15396.0,1.0,1,2,Tier 2,33993,0.6453992873611403,0,Excellent,Low,Adult
37,22000.0,Salaried,706.0,2,8314.0,0.85,0,0,Tier 2,30575,0.3779090909090909,1,Good,Low,Adult
27,53891.0,Self-Employed,557.0,1,33674.0,0.62,0,0,Tier 1,65666,0.6248538717039951,1,Poor,Medium,Young
30,64122.0,Self-Employed,809.0,3,23762.0,1.0,0,1,Tier 2,160304,0.37057484170799415,0,Excellent,Medium,Adult
40,62158.0,Salaried,755.0,3,31235.0,0.92,0,5,Tier 2,149088,0.5025097332604009,0,Excellent,Medium,Adult
35,87815.0,Salaried,794.0,0,37956.0,0.87,0,2,Tier 1,205274,0.43222684051699595,1,Excellent,High,Adult
42,56047.0,Salaried,882.0,3,20329.0,0.95,0,3,Tier 3,136910,0.3627134369368566,0,Excellent,Medium,Adult
36,112691.0,Self-Employed,745.0,0,56949.0,0.72,1,3,Tier 2,137194,0.5053553522464084,1,Excellent,High,Adult
24,75241.0,Salaried,849.0,0,27966.0,1.0,0,3,Tier 3,188102,0.3716856501109767,0,Excellent,Medium,Young
49,71709.0,Salaried,585.0,2,47427.0,0.75,0,1,Tier 3,94179,0.661381416558591,1,Fair,Medium,Adult
36,34642.0,Salaried,819.0,0,14988.0,0.84,2,2,Tier 3,70907,0.43265400381040353,1,Excellent,Low,Adult
29,32345.0,Self-Employed,690.0,3,13018.0,0.61,1,1,Tier 2,36699,0.4024733343638893,1,Good,Low,Young
34,46118.0,Salaried,686.0,1,10757.0,0.86,0,2,Tier 1,64169,0.23324949043757318,1,Good,Medium,Adult
34,67206.0,Self-Employed,620.0,1,41916.0,0.66,0,4,Tier 3,83740,0.6236943130077671,1,Fair,Medium,Adult
29,41269.0,Salaried,577.0,3,23438.0,0.71,1,1,Tier 1,49679,0.5679323463132133,1,Poor,Medium,Young
31,34422.0,Self-Employed,702.0,1,10315.0,0.77,1,2,Tier 2,43135,0.2996630062169543,1,Good,Low,Adult
37,30049.0,Salaried,761.0,3,11585.0,0.87,1,3,Tier 2,66367,0.3855369563047023,1,Excellent,Low,Adult
31,80591.0,Self-Employed,820.0,1,16457.0,0.97,0,5,Tier 3,197976,0.2042039433683662,0,Excellent,High,Adult
39,15000.0,Self-Employed,613.0,2,7146.0,0.53,1,0,Tier 1,16114,0.4764,1,Fair,Low,Adult
49,45390.0,Salaried,828.0,1,21075.0,1.0,2,1,Tier 3,102127,0.4643093192333113,0,Excellent,Medium,Adult
32,54223.0,Salaried,755.0,1,15422.0,0.79,2,0,Tier 2,107592,0.28441805138041054,1,Excellent,Medium,Adult
29,33597.0,Salaried,636.0,3,10749.0,0.78,2,0,Tier 1,39912,0.31993928029288327,1,Fair,Low,Young
31,36562.0,Salaried,766.0,3,16359.0,0.72,0,1,Tier 1,78669,0.4474317597505607,1,Excellent,Low,Adult
33,15000.0,Salaried,771.0,3,3140.0,0.65,1,2,Tier 3,29004,0.20933333333333334,1,Excellent,Low,Adult
46,77203.0,Salaried,638.0,1,26395.0,0.77,5,0,Tier 1,73573,0.34189085916350404,1,Fair,Medium,Adult
26,100793.0,Salaried,775.0,3,43061.0,0.87,0,1,Tier 1,235392,0.4272221285208298,1,Excellent,High,Young
32,95263.0,Self-Employed,644.0,1,45306.0,0.71,3,0,Tier 1,100673,0.47558863357232084,1,Fair,High,Adult
36,114489.0,Self-Employed,797.0,0,51434.0,0.98,0,2,Tier 1,283440,0.44924839940955025,0,Excellent,High,Adult
27,60226.0,Self-Employed,751.0,0,32634.0,0.82,1,0,Tier 3,129818,0.5418589977750473,1,Excellent,Medium,Young
38,41998.0,Salaried,504.5,3,29144.0,0.72,1,3,Tier 2,51048,0.6939378065622173,1,Poor,Medium,Adult
34,15000.0,Salaried,707.0,2,8273.0,0.75,0,3,Tier 1,19631,0.5515333333333333,1,Good,Low,Adult
27,62947.0,Salaried,758.0,2,35342.0,1.0,0,2,Tier 2,157366,0.5614564633739495,0,Excellent,Medium,Young
34,47069.0,Salaried,721.0,3,13335.0,0.97,1,1,Tier 1,66004,0.2833074847564214,0,Good,Medium,Adult
33,45903.0,Self-Employed,741.0,1,23765.0,0.68,2,3,Tier 1,50963,0.5177221532361719,1,Excellent,Medium,Adult
36,62521.0,Salaried,692.0,3,18286.0,0.68,1,2,Tier 2,73923,0.29247772748356554,1,Good,Medium,Adult
32,52034.0,Salaried,679.0,3,13533.0,0.87,1,4,Tier 2,68894,0.2600799477264865,1,Good,Medium,Adult
35,95012.0,Self-Employed,702.0,2,41033.0,0.86,0,1,Tier 3,132450,0.43187176356670737,1,Good,High,Adult
35,67685.0,Self-Employed,817.0,0,14996.0,0.98,0,0,Tier 1,167740,0.221555736130605,0,Excellent,Medium,Adult
31,90586.0,Self-Employed,728.0,3,49515.0,0.83,3,0,Tier 2,103904,0.5466076435652308,1,Good,High,Adult
38,48509.0,Salaried,630.0,2,19778.0,0.74,0,3,Tier 1,63448,0.40771815539384443,1,Fair,Medium,Adult
34,72100.0,Self-Employed,900.0,3,25012.0,0.99,0,1,Tier 2,179670,0.34690707350901523,0,Excellent,Medium,Adult
38,52662.0,Salaried,795.0,1,31921.0,0.8,2,3,Tier 1,105199,0.6061486460825642,1,Excellent,Medium,Adult
35,54865.0,Salaried,717.0,0,18702.0,0.67,1,1,Tier 2,64496,0.34087305203681767,1,Good,Medium,Adult
34,49558.0,Self-Employed,707.0,0,33999.0,0.86,0,3,Tier 1,69004,0.6860446345695952,1,Good,Medium,Adult
25,15000.0,Salaried,706.0,0,5350.0,0.64,1,2,Tier 1,17380,0.3566666666666667,1,Good,Low,Young
41,64919.0,Self-Employed,743.0,3,25333.0,0.74,1,2,Tier 3,79845,0.3902247416010721,1,Excellent,Medium,Adult
32,48273.0,Salaried,758.0,1,32195.0,0.87,0,0,Tier 3,112621,0.6669359683466949,1,Excellent,Medium,Adult
37,64182.0,Salaried,724.0,3,33222.0,0.62,0,1,Tier 3,77972,0.5176217631111527,1,Good,Medium,Adult
48,108984.0,Self-Employed,743.0,0,45416.0,0.64,2,0,Tier 2,117574,0.4167217206195405,1,Excellent,High,Adult
57,30206.0,Salaried,723.0,2,9512.0,0.84,1,3,Tier 3,39389,0.3149043236443091,1,Good,Low,Senior
44,67376.0,Salaried,651.0,3,39543.0,0.72,1,3,Tier 2,81822,0.5869003799572549,1,Fair,Medium,Adult
23,73042.0,Self-Employed,633.0,1,18648.0,0.78,0,2,Tier 1,97784,0.2553051668902823,1,Fair,Medium,Young
30,114826.0,Self-Employed,753.0,0,39373.0,0.91,1,1,Tier 2,259411,0.34289272464424436,0,Excellent,High,Adult
25,54208.0,Salaried,626.0,3,22357.0,0.53,1,1,Tier 1,58118,0.41242989964580873,1,Fair,Medium,Young
22,55845.0,Salaried,679.0,0,18358.0,0.75,0,1,Tier 3,73456,0.3287313098755484,1,Good,Medium,Young
39,44503.0,Salaried,851.0,3,28725.0,0.75,2,2,Tier 3,86292,0.6454621036784037,1,Excellent,Medium,Adult
35,52207.0,Salaried,660.0,1,13043.0,0.58,1,3,Tier 1,57918,0.24983239795429732,1,Fair,Medium,Adult
30,49453.0,Self-Employed,813.0,1,22273.0,0.91,0,0,Tier 3,118209,0.4503872363658423,0,Excellent,Medium,Adult
34,113352.0,Self-Employed,599.0,0,42231.0,0.71,2,0,Tier 1,128502,0.37256510692356554,1,Fair,High,Adult
25,27378.0,Salaried,620.0,1,5490.0,0.88,0,2,Tier 3,38677,0.20052596975673898,1,Fair,Low,Young
33,75519.0,Salaried,646.0,1,20470.0,0.58,0,1,Tier 3,89772,0.27105761464002437,1,Fair,Medium,Adult
31,46945.0,Self-Employed,722.0,2,23028.0,0.82,1,1,Tier 3,60654,0.4905314730003195,1,Good,Medium,Adult
45,31345.0,Self-Employed,794.0,1,12402.0,0.85,1,2,Tier 2,68436,0.39566118998245337,1,Excellent,Low,Adult
28,41061.0,Salaried,813.0,1,11771.0,0.92,1,1,Tier 3,93282,0.2866710503884465,0,Excellent,Medium,Young
55,52570.0,Self-Employed,577.0,0,28316.0,0.72,2,0,Tier 3,60072,0.5386342020163591,1,Poor,Medium,Senior
29,60362.0,Self-Employed,649.0,0,25023.0,0.73,0,0,Tier 3,78328,0.41454888837348003,1,Fair,Medium,Young
37,56921.0,Salaried,586.0,3,33595.0,0.64,2,2,Tier 3,61380,0.590203966901495,1,Fair,Medium,Adult
28,97047.0,Salaried,572.0,3,27113.0,0.7,1,3,Tier 1,116276,0.27938009418116994,1,Poor,High,Young
23,84588.0,Self-Employed,726.0,2,42620.0,0.63,0,0,Tier 3,103607,0.5038539745590391,1,Good,High,Young
25,60528.0,Self-Employed,892.0,2,41326.0,0.95,0,1,Tier 1,147282,0.6827583928099392,0,Excellent,Medium,Young
25,52747.0,Self-Employed,654.0,2,31894.0,0.69,2,2,Tier 3,58821,0.6046599806624073,1,Fair,Medium,Young
34,37126.0,Self-Employed,639.0,2,13141.0,0.67,0,2,Tier 1,46632,0.35395679577654476,1,Fair,Low,Adult
21,86437.0,Self-Employed,706.0,0,23194.0,0.7,2,0,Tier 2,97372,0.2683341624535789,1,Good,High,Young
41,72725.0,Salaried,644.0,1,34642.0,0.68,0,1,Tier 3,91899,0.4763423856995531,1,Fair,Medium,Adult
50,67212.0,Self-Employed,739.0,3,36987.0,0.97,0,3,Tier 1,99119,0.5503035172290662,0,Good,Medium,Senior
33,76621.0,Salaried,736.0,1,37837.0,0.98,0,4,Tier 2,113831,0.4938202320512653,0,Good,Medium,Adult
29,48432.0,Salaried,648.0,1,11111.0,0.61,0,2,Tier 2,58374,0.22941443673604228,1,Fair,Medium,Young
38,74135.0,Self-Employed,641.0,0,31449.0,0.59,2,2,Tier 1,77185,0.4242125851487152,1,Fair,Medium,Adult
30,103470.0,Salaried,805.0,1,41783.0,0.88,0,1,Tier 1,243746,0.4038175316516865,1,Excellent,High,Adult
33,49445.0,Self-Employed,761.0,1,14029.0,0.8,2,2,Tier 1,98828,0.28372939629891797,1,Excellent,Medium,Adult
44,33303.0,Salaried,748.0,2,17509.0,0.71,2,3,Tier 1,37727,0.5257484310722758,1,Excellent,Low,Adult
48,55868.0,Salaried,758.0,0,22805.0,0.8,3,0,Tier 1,104745,0.40819431517147564,1,Excellent,Medium,Adult
43,94746.0,Salaried,762.0,1,33432.0,0.78,0,0,Tier 2,211248,0.3528592236083845,1,Excellent,High,Adult
32,21829.0,Salaried,701.0,0,11707.0,0.82,1,2,Tier 2,28166,0.5363049154794082,1,Good,Low,Adult
35,58827.0,Self-Employed,804.0,1,33369.0,0.86,0,0,Tier 2,136603,0.5672395328675608,1,Excellent,Medium,Adult
36,31750.0,Self-Employed,675.0,0,7936.0,0.74,2,1,Tier 3,36705,0.2499527559055118,1,Good,Low,Adult
29,80705.0,Self-Employed,715.0,3,21012.0,0.64,0,3,Tier 2,99295,0.2603556161328294,1,Good,High,Young
21,70253.0,Self-Employed,815.0,1,24482.0,0.75,2,2,Tier 3,136004,0.3484833387898026,1,Excellent,Medium,Young
